order_id,customer_id,order_date,amount,discount_applied,category,returned,return_reason
ORD002871,CUST00692,2024-05-14,25.31,0.0,Makeup,False,
ORD002872,CUST00693,2024-06-30,224.46,0.0,Wellness,False,
ORD002873,CUST00694,2023-12-22,44.04,0.0,Wellness,False,
ORD002874,CUST00694,2023-09-10,26.05,1.55,Skincare,False,
ORD002875,CUST00694,2023-07-07,78.94,0.0,Skincare,False,
ORD002876,CUST00694,2023-08-28,119.8,0.0,Bodycare,False,
ORD002877,CUST00695,2024-05-07,63.89,0.0,Haircare,False,
ORD002878,CUST00695,2024-05-04,144.77,57.39,Haircare,False,
ORD002879,CUST00695,2024-05-17,107.07,37.59,Skincare,False,
ORD002880,CUST00695,2024-05-23,150.9,52.36,Haircare,False,
ORD002881,CUST00695,2024-05-24,113.69,19.94,Makeup,False,
ORD002882,CUST00696,2023-04-09,87.39,6.12,Wellness,False,
ORD002883,CUST00696,2023-04-06,149.62,12.55,Wellness,False,
ORD002884,CUST00696,2023-12-04,102.18,0.0,Haircare,False,
ORD002885,CUST00696,2023-07-06,80.76,0.0,Bodycare,False,
ORD002886,CUST00697,2024-01-17,81.33,3.64,Skincare,False,
ORD002887,CUST00697,2023-11-28,76.71,0.0,Skincare,False,
ORD002888,CUST00697,2023-11-15,45.91,5.69,Bodycare,True,size
ORD002889,CUST00698,2024-03-04,84.1,0.0,Makeup,False,
ORD002890,CUST00699,2022-12-20,62.64,0.0,Bodycare,False,
ORD002891,CUST00699,2023-01-19,27.11,2.7,Haircare,False,
ORD002892,CUST00700,2024-03-04,102.02,28.36,Skincare,False,
ORD002893,CUST00700,2024-04-13,38.56,0.0,Bodycare,False,
ORD002894,CUST00701,2023-06-04,60.78,0.0,Makeup,False,
ORD002895,CUST00701,2022-11-12,160.02,33.19,Haircare,False,
ORD002896,CUST00701,2023-05-28,287.42,0.0,Haircare,True,quality
ORD002897,CUST00701,2023-10-11,77.53,12.52,Bodycare,False,
ORD002898,CUST00701,2024-02-15,76.79,24.06,Makeup,False,
ORD002899,CUST00701,2022-06-24,36.64,0.0,Makeup,False,
ORD002900,CUST00702,2023-08-12,192.82,0.0,Wellness,False,
ORD002901,CUST00703,2023-12-04,78.4,0.47,Skincare,False,
ORD002902,CUST00703,2024-04-10,31.03,0.0,Makeup,True,damaged
ORD002903,CUST00703,2024-04-08,164.63,0.0,Haircare,False,
ORD002904,CUST00703,2023-09-09,24.93,4.68,Haircare,False,
ORD002905,CUST00703,2024-02-21,119.24,0.0,Wellness,False,
ORD002906,CUST00703,2023-10-28,532.16,0.0,Wellness,False,
ORD002907,CUST00703,2023-12-18,130.75,26.92,Haircare,False,
ORD002908,CUST00703,2024-01-02,55.37,0.0,Makeup,False,
ORD002909,CUST00703,2024-01-31,65.63,0.0,Haircare,True,not_needed
ORD002910,CUST00703,2023-12-12,116.68,0.0,Makeup,False,
ORD002911,CUST00703,2024-06-01,88.68,0.0,Bodycare,False,
ORD002912,CUST00703,2023-11-15,152.84,22.91,Skincare,False,
ORD002913,CUST00703,2024-03-24,248.4,0.0,Haircare,False,
ORD002914,CUST00704,2022-07-22,225.9,3.08,Haircare,False,
ORD002915,CUST00704,2023-08-18,65.65,15.02,Bodycare,False,
ORD002916,CUST00704,2023-01-16,81.16,0.0,Wellness,False,
ORD002917,CUST00704,2023-08-27,169.68,0.0,Wellness,False,
ORD002918,CUST00704,2023-04-03,86.93,0.0,Bodycare,True,
ORD002919,CUST00704,2023-06-18,142.13,50.74,Makeup,False,
ORD002920,CUST00704,2024-01-21,145.14,0.0,Bodycare,True,
ORD002921,CUST00704,2023-04-03,58.69,8.58,Wellness,False,
ORD002922,CUST00705,2022-06-09,212.78,82.99,Skincare,False,
ORD002923,CUST00706,2024-06-06,162.55,0.0,Bodycare,False,
ORD002924,CUST00706,2024-05-06,178.75,0.0,Skincare,False,
ORD002925,CUST00706,2024-05-31,46.27,15.18,Wellness,False,
ORD002926,CUST00706,2024-04-21,39.42,10.73,Haircare,False,
ORD002927,CUST00706,2024-06-29,55.69,0.0,Haircare,False,
ORD002928,CUST00706,2024-06-08,68.38,0.0,Wellness,False,
ORD002929,CUST00707,2024-01-05,71.19,0.0,Wellness,False,
ORD002930,CUST00708,2023-06-24,97.99,3.93,Wellness,False,
ORD002931,CUST00708,2023-08-24,89.88,0.0,Haircare,False,
ORD002932,CUST00708,2024-03-14,32.52,0.0,Makeup,False,
ORD002933,CUST00708,2023-11-04,83.5,17.43,Makeup,False,
ORD002934,CUST00708,2024-04-28,112.3,32.41,Skincare,False,
ORD002935,CUST00708,2023-09-19,94.82,0.0,Haircare,False,
ORD002936,CUST00709,2024-06-24,120.78,0.0,Makeup,True,size
ORD002937,CUST00709,2024-02-25,113.9,0.0,Haircare,False,
ORD002938,CUST00709,2024-04-29,77.9,0.0,Makeup,False,
ORD002939,CUST00709,2024-06-19,91.92,30.68,Bodycare,True,size
ORD002940,CUST00709,2024-05-01,73.04,21.61,Haircare,False,
ORD002941,CUST00709,2024-03-12,63.7,17.13,Skincare,False,
ORD002942,CUST00709,2024-02-19,52.28,0.0,Wellness,False,
ORD002943,CUST00709,2024-05-19,44.05,7.72,Wellness,False,
ORD002944,CUST00710,2024-01-26,55.07,19.39,Bodycare,False,
ORD002945,CUST00710,2023-07-23,170.41,0.0,Bodycare,True,quality
ORD002946,CUST00711,2024-01-11,83.55,0.0,Makeup,False,
ORD002947,CUST00711,2024-05-25,94.95,19.86,Wellness,True,
ORD002948,CUST00711,2023-04-16,62.14,21.13,Makeup,False,
ORD002949,CUST00711,2023-06-15,71.27,3.0,Bodycare,False,
ORD002950,CUST00711,2022-12-23,150.13,0.0,Bodycare,False,
ORD002951,CUST00711,2023-04-10,160.35,6.49,Haircare,False,
ORD002952,CUST00711,2023-11-30,50.06,0.0,Bodycare,False,
ORD002953,CUST00711,2022-07-25,220.47,0.0,Makeup,False,
ORD002954,CUST00711,2023-11-05,367.36,0.0,Wellness,False,
ORD002955,CUST00711,2023-09-23,73.41,0.0,Skincare,False,
ORD002956,CUST00711,2023-12-17,72.19,24.2,Skincare,False,
ORD002957,CUST00711,2023-11-20,48.0,18.56,Wellness,False,
ORD002958,CUST00711,2024-02-27,56.37,0.0,Makeup,False,
ORD002959,CUST00711,2024-04-14,112.89,0.0,Makeup,False,
ORD002960,CUST00712,2023-08-24,455.72,0.0,Makeup,False,
ORD002961,CUST00712,2024-02-12,66.87,0.0,Skincare,False,
ORD002962,CUST00712,2022-12-17,56.56,0.0,Bodycare,True,quality
ORD002963,CUST00712,2023-03-05,189.03,0.0,Makeup,False,
ORD002964,CUST00712,2023-01-24,75.92,20.74,Haircare,False,
ORD002965,CUST00713,2023-09-18,121.12,2.32,Bodycare,False,
ORD002966,CUST00713,2023-05-22,245.74,75.77,Bodycare,False,
ORD002967,CUST00713,2024-01-23,121.31,0.0,Haircare,False,
ORD002968,CUST00713,2024-05-03,147.61,0.0,Wellness,False,
ORD002969,CUST00713,2024-06-12,133.93,0.0,Haircare,False,
ORD002970,CUST00713,2023-10-29,28.06,0.0,Skincare,True,damaged
ORD002971,CUST00713,2023-10-25,89.01,0.0,Makeup,False,
ORD002972,CUST00714,2022-12-21,72.1,20.4,Makeup,False,
ORD002973,CUST00714,2023-06-02,91.97,0.0,Bodycare,False,
ORD002974,CUST00715,2022-12-30,137.56,32.02,Wellness,False,
ORD002975,CUST00715,2023-10-13,57.94,0.0,Makeup,False,
ORD002976,CUST00716,2023-04-09,25.86,0.94,Makeup,False,
ORD002977,CUST00716,2023-10-18,130.84,17.8,Haircare,False,
ORD002978,CUST00716,2024-02-20,94.69,36.21,Bodycare,False,
ORD002979,CUST00716,2023-04-16,42.29,3.8,Haircare,False,
ORD002980,CUST00716,2023-06-29,51.61,0.0,Makeup,False,
ORD002981,CUST00717,2023-05-06,145.0,0.0,Haircare,False,
ORD002982,CUST00717,2023-05-08,50.86,16.51,Bodycare,False,
ORD002983,CUST00717,2023-05-26,67.64,0.0,Makeup,False,
ORD002984,CUST00717,2023-12-12,62.58,13.8,Makeup,False,
ORD002985,CUST00717,2023-03-28,53.69,0.0,Wellness,False,
ORD002986,CUST00718,2023-10-22,82.18,0.0,Bodycare,False,
ORD002987,CUST00718,2023-06-17,108.63,15.84,Haircare,False,
ORD002988,CUST00718,2023-08-14,181.03,0.0,Haircare,True,not_needed
ORD002989,CUST00719,2023-04-23,158.09,0.0,Skincare,False,
ORD002990,CUST00719,2024-01-15,80.31,0.0,Skincare,False,
ORD002991,CUST00719,2024-04-23,68.67,9.57,Wellness,False,
ORD002992,CUST00719,2023-03-31,117.12,0.0,Skincare,False,
ORD002993,CUST00719,2023-11-28,169.75,0.0,Makeup,False,
ORD002994,CUST00719,2022-10-19,101.71,0.0,Wellness,False,
ORD002995,CUST00719,2023-11-16,57.79,0.0,Bodycare,True,damaged
ORD002996,CUST00719,2023-01-12,36.65,5.2,Bodycare,False,
ORD002997,CUST00719,2024-03-19,29.75,10.67,Wellness,True,damaged
ORD002998,CUST00719,2023-10-29,92.74,0.0,Makeup,False,
ORD002999,CUST00719,2023-03-22,159.36,0.0,Bodycare,False,
ORD003000,CUST00719,2023-07-18,17.95,5.73,Makeup,False,
ORD003001,CUST00719,2023-01-08,58.84,0.0,Wellness,False,
ORD003002,CUST00720,2023-11-06,52.49,0.0,Skincare,False,
ORD003003,CUST00721,2024-01-16,52.67,0.0,Skincare,False,
ORD003004,CUST00721,2023-10-07,90.84,15.03,Haircare,False,
ORD003005,CUST00722,2023-05-01,65.79,0.0,Haircare,False,
ORD003006,CUST00722,2023-02-21,138.94,51.62,Bodycare,False,
ORD003007,CUST00722,2022-11-19,112.45,18.15,Makeup,False,
ORD003008,CUST00723,2024-06-29,73.2,20.39,Bodycare,False,
ORD003009,CUST00723,2022-10-01,94.74,13.46,Bodycare,False,
ORD003010,CUST00723,2023-08-21,88.76,9.25,Bodycare,False,
ORD003011,CUST00723,2024-01-19,37.02,0.0,Skincare,False,
ORD003012,CUST00723,2023-09-15,110.47,38.85,Wellness,True,quality
ORD003013,CUST00723,2024-02-25,346.55,23.36,Wellness,False,
ORD003014,CUST00724,2022-03-26,146.1,22.48,Wellness,True,
ORD003015,CUST00724,2023-04-01,86.72,0.0,Haircare,False,
ORD003016,CUST00724,2023-12-25,73.02,0.0,Haircare,False,
ORD003017,CUST00724,2023-03-02,50.55,13.81,Bodycare,False,
ORD003018,CUST00724,2023-10-22,57.6,10.15,Haircare,False,
ORD003019,CUST00724,2023-08-15,127.44,41.75,Skincare,True,
ORD003020,CUST00724,2024-06-03,163.86,0.0,Bodycare,False,
ORD003021,CUST00724,2023-01-06,89.11,24.35,Haircare,False,
ORD003022,CUST00724,2022-06-24,44.39,0.0,Wellness,False,
ORD003023,CUST00724,2023-02-22,40.35,0.0,Wellness,False,
ORD003024,CUST00724,2023-04-16,83.57,0.0,Wellness,False,
ORD003025,CUST00724,2022-05-20,62.22,9.1,Makeup,False,
ORD003026,CUST00725,2024-04-11,206.51,0.0,Skincare,True,damaged
ORD003027,CUST00725,2024-03-19,52.96,0.0,Bodycare,True,
ORD003028,CUST00726,2024-05-03,109.28,0.0,Makeup,False,
ORD003029,CUST00726,2024-04-24,158.49,0.0,Haircare,False,
ORD003030,CUST00726,2024-03-05,406.85,0.0,Makeup,False,
ORD003031,CUST00727,2024-05-12,214.68,7.07,Skincare,True,not_needed
ORD003032,CUST00728,2024-04-29,126.6,0.0,Makeup,False,
ORD003033,CUST00728,2023-12-11,102.27,0.0,Wellness,False,
ORD003034,CUST00728,2023-08-07,92.04,3.28,Wellness,False,
ORD003035,CUST00728,2024-04-19,33.57,4.21,Skincare,True,quality
ORD003036,CUST00728,2023-12-19,123.19,17.33,Makeup,False,
ORD003037,CUST00728,2024-04-02,213.93,0.0,Bodycare,False,
ORD003038,CUST00729,2024-02-20,114.25,0.0,Skincare,False,
ORD003039,CUST00729,2023-07-06,46.08,0.0,Bodycare,False,
ORD003040,CUST00729,2022-06-07,148.69,0.0,Wellness,False,
ORD003041,CUST00729,2024-01-09,108.96,0.0,Makeup,True,size
ORD003042,CUST00729,2024-02-28,82.64,9.6,Bodycare,False,
ORD003043,CUST00729,2022-09-22,164.56,0.0,Bodycare,False,
ORD003044,CUST00729,2023-05-10,39.44,2.23,Bodycare,False,
ORD003045,CUST00729,2023-05-31,202.89,0.0,Bodycare,False,
ORD003046,CUST00729,2022-10-20,31.46,0.0,Bodycare,False,
ORD003047,CUST00729,2023-05-18,50.52,0.0,Makeup,False,
ORD003048,CUST00729,2023-04-15,43.44,15.66,Makeup,False,
ORD003049,CUST00729,2022-12-09,59.88,0.0,Makeup,False,
ORD003050,CUST00729,2022-05-06,111.53,0.0,Haircare,False,
ORD003051,CUST00729,2022-06-05,144.73,0.0,Makeup,True,quality
ORD003052,CUST00730,2023-04-22,85.02,0.0,Bodycare,False,
ORD003053,CUST00730,2023-11-28,146.93,16.83,Bodycare,False,
ORD003054,CUST00731,2023-05-14,149.46,0.0,Haircare,False,
ORD003055,CUST00731,2023-04-21,60.25,0.0,Haircare,False,
ORD003056,CUST00731,2023-02-28,130.59,0.0,Haircare,True,quality
ORD003057,CUST00731,2024-02-24,121.74,37.13,Haircare,False,
ORD003058,CUST00731,2024-04-13,206.68,0.0,Haircare,False,
ORD003059,CUST00731,2024-04-19,325.35,0.0,Wellness,True,size
ORD003060,CUST00731,2023-08-26,170.9,0.0,Skincare,True,size
ORD003061,CUST00732,2023-08-23,18.43,0.0,Haircare,False,
ORD003062,CUST00732,2023-08-28,223.37,0.0,Skincare,False,
ORD003063,CUST00732,2023-09-18,330.08,125.01,Haircare,False,
ORD003064,CUST00732,2023-06-04,112.07,0.0,Makeup,False,
ORD003065,CUST00732,2023-03-14,44.51,0.0,Haircare,True,
ORD003066,CUST00732,2023-11-27,236.16,15.22,Bodycare,False,
ORD003067,CUST00732,2023-03-31,195.11,5.08,Skincare,False,
ORD003068,CUST00732,2024-01-12,21.63,0.0,Bodycare,False,
ORD003069,CUST00732,2023-09-07,99.31,35.81,Skincare,False,
ORD003070,CUST00732,2023-09-13,106.69,2.49,Wellness,False,
ORD003071,CUST00733,2023-04-28,44.15,0.0,Skincare,False,
ORD003072,CUST00733,2023-03-12,186.72,61.54,Wellness,False,
ORD003073,CUST00733,2024-01-26,92.3,22.74,Haircare,False,
ORD003074,CUST00733,2024-05-12,54.39,0.0,Makeup,False,
ORD003075,CUST00734,2024-05-02,127.84,0.0,Wellness,False,
ORD003076,CUST00734,2024-01-01,175.36,20.12,Makeup,False,
ORD003077,CUST00734,2023-09-18,116.69,0.0,Skincare,False,
ORD003078,CUST00734,2024-03-15,218.61,0.0,Makeup,False,
ORD003079,CUST00735,2023-08-09,39.53,0.0,Haircare,False,
ORD003080,CUST00735,2023-07-31,124.54,31.21,Makeup,False,
ORD003081,CUST00735,2023-08-20,140.5,0.0,Makeup,False,
ORD003082,CUST00735,2023-09-12,41.98,0.0,Bodycare,False,
ORD003083,CUST00735,2023-05-14,86.25,0.0,Wellness,False,
ORD003084,CUST00736,2023-11-04,100.43,28.63,Wellness,False,
ORD003085,CUST00737,2023-06-30,113.89,0.0,Makeup,False,
ORD003086,CUST00737,2023-07-11,154.32,0.0,Haircare,False,
ORD003087,CUST00737,2023-10-17,57.72,15.06,Wellness,False,
ORD003088,CUST00737,2023-08-19,43.52,3.78,Haircare,False,
ORD003089,CUST00737,2024-04-28,76.13,15.76,Makeup,False,
ORD003090,CUST00737,2022-07-17,101.7,0.0,Haircare,False,
ORD003091,CUST00738,2023-03-28,125.71,0.0,Haircare,False,
ORD003092,CUST00738,2024-04-08,106.79,33.4,Makeup,False,
ORD003093,CUST00738,2023-05-12,48.4,0.0,Haircare,False,
ORD003094,CUST00738,2023-11-02,52.4,19.56,Skincare,False,
ORD003095,CUST00738,2024-05-14,73.16,1.91,Skincare,True,not_needed
ORD003096,CUST00738,2022-09-22,63.32,22.84,Haircare,False,
ORD003097,CUST00738,2023-01-26,217.47,5.74,Bodycare,False,
ORD003098,CUST00738,2024-02-09,98.98,0.0,Bodycare,False,
ORD003099,CUST00738,2024-06-11,157.01,19.04,Haircare,False,
ORD003100,CUST00738,2022-11-24,32.6,1.54,Makeup,False,
ORD003101,CUST00738,2022-12-01,24.79,0.0,Bodycare,False,
ORD003102,CUST00739,2023-08-19,79.48,0.0,Haircare,False,
ORD003103,CUST00739,2024-03-06,52.04,0.82,Makeup,False,
ORD003104,CUST00739,2023-12-30,133.32,0.0,Wellness,False,
ORD003105,CUST00740,2024-01-26,163.51,0.0,Makeup,False,
ORD003106,CUST00740,2023-12-04,52.56,0.0,Skincare,False,
ORD003107,CUST00740,2024-06-18,235.27,0.0,Bodycare,False,
ORD003108,CUST00741,2024-06-02,57.45,0.0,Skincare,False,
ORD003109,CUST00742,2023-05-19,105.83,12.7,Haircare,False,
ORD003110,CUST00743,2024-02-20,48.13,0.0,Haircare,False,
ORD003111,CUST00744,2024-01-24,300.79,95.38,Bodycare,False,
ORD003112,CUST00744,2024-06-16,69.51,0.0,Wellness,False,
ORD003113,CUST00744,2024-06-10,67.02,4.53,Haircare,False,
ORD003114,CUST00745,2024-05-31,84.59,17.61,Makeup,False,
ORD003115,CUST00745,2024-04-11,71.76,0.0,Haircare,True,not_needed
ORD003116,CUST00745,2024-03-28,308.44,53.42,Makeup,True,quality
ORD003117,CUST00745,2024-04-15,174.36,0.0,Wellness,False,
ORD003118,CUST00745,2024-01-23,278.26,0.0,Makeup,True,size
ORD003119,CUST00746,2024-02-06,119.38,1.72,Makeup,False,
ORD003120,CUST00746,2023-11-29,86.64,17.76,Makeup,False,
ORD003121,CUST00746,2024-01-05,53.23,0.0,Bodycare,False,
ORD003122,CUST00747,2024-05-11,192.33,0.0,Bodycare,False,
ORD003123,CUST00748,2022-06-24,86.74,0.0,Skincare,False,
ORD003124,CUST00748,2024-02-11,66.81,0.0,Skincare,False,
ORD003125,CUST00748,2022-04-23,71.62,0.0,Skincare,False,
ORD003126,CUST00748,2022-12-04,86.18,12.87,Haircare,False,
ORD003127,CUST00748,2024-06-05,229.65,6.93,Bodycare,False,
ORD003128,CUST00749,2024-03-22,152.82,35.62,Makeup,False,
ORD003129,CUST00749,2024-03-29,217.23,0.0,Skincare,False,
ORD003130,CUST00749,2024-03-19,32.17,9.06,Skincare,False,
ORD003131,CUST00750,2023-12-14,86.56,32.94,Haircare,True,size
ORD003132,CUST00751,2023-11-11,95.94,0.0,Wellness,False,
ORD003133,CUST00751,2023-12-18,94.88,0.0,Makeup,False,
ORD003134,CUST00751,2024-04-01,79.49,0.0,Wellness,False,
ORD003135,CUST00752,2024-05-14,215.96,0.0,Wellness,False,
ORD003136,CUST00752,2023-03-02,27.85,10.85,Wellness,False,
ORD003137,CUST00752,2023-12-18,135.41,0.0,Skincare,False,
ORD003138,CUST00753,2023-06-05,37.91,4.87,Haircare,False,
ORD003139,CUST00754,2023-04-30,15.48,0.0,Wellness,False,
ORD003140,CUST00754,2023-05-18,170.48,0.0,Makeup,False,
ORD003141,CUST00754,2022-12-03,151.79,0.0,Wellness,False,
ORD003142,CUST00755,2024-04-19,44.78,0.0,Bodycare,False,
ORD003143,CUST00755,2024-05-25,37.19,0.0,Skincare,True,damaged
ORD003144,CUST00755,2024-06-02,83.13,0.0,Makeup,True,quality
ORD003145,CUST00755,2024-06-15,313.13,93.22,Wellness,True,not_needed
ORD003146,CUST00755,2024-04-27,219.9,0.0,Bodycare,False,
ORD003147,CUST00755,2024-06-15,49.89,16.18,Bodycare,False,
ORD003148,CUST00755,2024-06-20,51.69,20.66,Wellness,False,
ORD003149,CUST00755,2024-05-10,129.01,18.21,Makeup,False,
ORD003150,CUST00756,2023-09-21,141.88,0.0,Makeup,False,
ORD003151,CUST00756,2024-02-10,226.12,0.0,Haircare,False,
ORD003152,CUST00756,2023-03-18,47.89,0.0,Skincare,False,
ORD003153,CUST00756,2023-03-15,229.13,0.0,Haircare,False,
ORD003154,CUST00756,2023-12-07,29.06,5.05,Haircare,False,
ORD003155,CUST00757,2022-06-24,120.34,0.0,Skincare,False,
ORD003156,CUST00757,2022-02-06,128.17,7.69,Skincare,False,
ORD003157,CUST00757,2023-06-14,73.24,8.89,Wellness,False,
ORD003158,CUST00757,2022-11-01,23.22,4.52,Makeup,False,
ORD003159,CUST00757,2023-04-11,61.52,0.0,Skincare,False,
ORD003160,CUST00758,2024-02-24,30.31,0.0,Bodycare,True,damaged
ORD003161,CUST00758,2024-01-23,356.48,73.97,Haircare,False,
ORD003162,CUST00758,2024-03-28,200.83,0.0,Haircare,False,
ORD003163,CUST00759,2023-01-26,143.07,0.0,Makeup,False,
ORD003164,CUST00759,2023-11-02,175.32,9.08,Bodycare,False,
ORD003165,CUST00759,2024-05-20,140.46,0.0,Wellness,False,
ORD003166,CUST00759,2023-06-13,142.64,25.51,Haircare,False,
ORD003167,CUST00759,2023-01-14,72.75,0.0,Bodycare,False,
ORD003168,CUST00760,2024-02-17,61.5,0.0,Bodycare,False,
ORD003169,CUST00760,2023-11-28,145.91,46.33,Haircare,False,
ORD003170,CUST00760,2023-04-03,68.49,0.0,Haircare,False,
ORD003171,CUST00761,2024-06-22,128.82,0.0,Haircare,False,
ORD003172,CUST00761,2024-05-27,34.83,0.0,Bodycare,False,
ORD003173,CUST00761,2024-06-01,76.35,0.0,Haircare,False,
ORD003174,CUST00761,2024-06-30,140.51,29.75,Bodycare,False,
ORD003175,CUST00762,2023-07-21,165.91,51.59,Bodycare,False,
ORD003176,CUST00762,2024-06-15,42.89,14.54,Haircare,True,size
ORD003177,CUST00763,2024-04-04,953.63,135.86,Wellness,False,
ORD003178,CUST00763,2022-11-22,72.48,0.0,Makeup,False,
ORD003179,CUST00763,2023-05-13,86.01,0.0,Haircare,False,
ORD003180,CUST00763,2024-02-27,80.54,0.0,Skincare,False,
ORD003181,CUST00763,2023-01-11,84.49,0.0,Haircare,False,
ORD003182,CUST00763,2023-07-16,133.04,43.56,Bodycare,True,size
ORD003183,CUST00763,2022-11-20,93.75,1.08,Makeup,False,
ORD003184,CUST00763,2022-09-14,34.63,10.75,Makeup,False,
ORD003185,CUST00763,2024-03-27,91.16,5.72,Bodycare,False,
ORD003186,CUST00763,2022-10-14,62.28,0.0,Haircare,False,
ORD003187,CUST00764,2024-03-13,9.9,2.32,Skincare,False,
ORD003188,CUST00764,2023-04-10,127.64,16.67,Haircare,False,
ORD003189,CUST00764,2023-10-23,72.28,0.0,Skincare,False,
ORD003190,CUST00765,2024-06-06,30.31,0.0,Bodycare,False,
ORD003191,CUST00765,2024-02-24,112.26,0.0,Wellness,False,
ORD003192,CUST00766,2022-07-26,29.98,0.0,Haircare,True,damaged
ORD003193,CUST00766,2022-08-20,42.37,0.0,Skincare,False,
ORD003194,CUST00766,2023-12-03,91.97,26.26,Bodycare,True,not_needed
ORD003195,CUST00766,2023-05-28,101.54,13.95,Makeup,True,
ORD003196,CUST00766,2022-08-18,208.89,0.0,Makeup,False,
ORD003197,CUST00767,2024-06-22,66.01,21.73,Makeup,False,
ORD003198,CUST00767,2024-06-05,42.7,15.57,Haircare,False,
ORD003199,CUST00767,2024-06-01,86.92,0.0,Skincare,False,
ORD003200,CUST00767,2024-06-20,165.18,0.0,Skincare,False,
ORD003201,CUST00767,2024-06-01,76.48,7.12,Haircare,False,
ORD003202,CUST00767,2024-06-16,136.14,21.1,Makeup,False,
ORD003203,CUST00767,2024-05-31,88.32,0.0,Skincare,False,
ORD003204,CUST00767,2024-06-21,30.35,0.0,Skincare,False,
ORD003205,CUST00768,2022-06-16,54.65,0.79,Makeup,False,
ORD003206,CUST00768,2022-05-13,48.17,1.55,Wellness,False,
ORD003207,CUST00769,2023-04-12,143.35,8.73,Wellness,True,not_needed
ORD003208,CUST00769,2023-07-25,78.27,0.0,Haircare,False,
ORD003209,CUST00769,2023-05-20,59.67,0.0,Haircare,False,
ORD003210,CUST00770,2023-09-10,80.38,0.0,Bodycare,False,
ORD003211,CUST00770,2023-11-13,182.31,44.0,Wellness,False,
ORD003212,CUST00770,2024-04-24,248.67,18.38,Skincare,True,size
ORD003213,CUST00771,2023-11-10,110.0,0.0,Bodycare,False,
ORD003214,CUST00771,2023-11-17,96.47,0.0,Bodycare,False,
ORD003215,CUST00772,2024-04-09,109.89,27.52,Bodycare,False,
ORD003216,CUST00772,2023-08-01,161.41,0.0,Haircare,False,
ORD003217,CUST00773,2024-05-02,39.78,0.0,Makeup,False,
ORD003218,CUST00774,2023-11-29,334.58,0.0,Haircare,False,
ORD003219,CUST00774,2024-05-15,137.99,0.0,Haircare,False,
ORD003220,CUST00774,2023-03-18,97.36,0.0,Skincare,False,
ORD003221,CUST00774,2023-02-18,108.93,0.0,Skincare,False,
ORD003222,CUST00774,2023-11-04,118.49,34.54,Skincare,False,
ORD003223,CUST00774,2023-02-21,46.87,12.11,Bodycare,False,
ORD003224,CUST00774,2023-03-16,51.16,13.38,Skincare,False,
ORD003225,CUST00774,2023-04-30,69.49,7.3,Haircare,False,
ORD003226,CUST00774,2023-05-01,118.5,0.0,Skincare,False,
ORD003227,CUST00774,2024-04-29,39.16,1.76,Makeup,False,
ORD003228,CUST00775,2024-04-28,379.72,0.0,Skincare,False,
ORD003229,CUST00775,2024-06-30,132.63,0.0,Haircare,True,size
ORD003230,CUST00775,2023-08-09,124.87,18.85,Makeup,True,damaged
ORD003231,CUST00776,2024-01-17,85.92,0.46,Skincare,False,
ORD003232,CUST00776,2023-09-04,64.99,0.0,Haircare,False,
ORD003233,CUST00776,2023-08-21,224.83,24.46,Haircare,False,
ORD003234,CUST00776,2024-02-22,190.07,0.0,Skincare,False,
ORD003235,CUST00776,2024-06-19,918.17,0.0,Makeup,False,
ORD003236,CUST00776,2023-07-16,38.51,0.0,Bodycare,False,
ORD003237,CUST00777,2024-01-14,19.88,2.92,Wellness,False,
ORD003238,CUST00777,2023-10-03,157.12,56.68,Wellness,False,
ORD003239,CUST00777,2023-09-24,133.55,34.15,Wellness,False,
ORD003240,CUST00777,2024-02-02,65.22,25.66,Haircare,False,
ORD003241,CUST00777,2024-06-20,208.56,0.0,Wellness,False,
ORD003242,CUST00777,2024-02-05,84.9,14.66,Haircare,False,
ORD003243,CUST00778,2024-05-03,73.38,0.0,Makeup,False,
ORD003244,CUST00778,2024-06-25,179.01,0.0,Skincare,False,
ORD003245,CUST00778,2024-05-05,98.56,0.0,Haircare,False,
ORD003246,CUST00778,2024-05-05,53.9,0.0,Haircare,False,
ORD003247,CUST00779,2024-05-31,30.26,9.88,Makeup,False,
ORD003248,CUST00779,2024-01-26,85.85,0.0,Wellness,False,
ORD003249,CUST00779,2024-05-24,51.65,2.14,Wellness,True,size
ORD003250,CUST00779,2024-03-04,165.96,0.0,Makeup,False,
