ticket_id,customer_id,ticket_date,issue_type,resolved,resolution_days,satisfaction_score
TKT002089,CUST01794,2023-11-10,refund_not_received,True,3.0,3.0
TKT002090,CUST01795,2024-02-28,product_defect,False,,
TKT002091,CUST01796,2024-04-30,wrong_item,True,7.0,3.0
TKT002092,CUST01796,2024-03-05,billing_issue,False,,
TKT002093,CUST01797,2024-02-22,product_defect,True,9.0,1.0
TKT002094,CUST01797,2023-07-13,general_query,True,1.0,1.0
TKT002095,CUST01799,2023-09-04,general_query,False,,
TKT002096,CUST01800,2024-03-14,wrong_item,True,1.0,4.0
TKT002097,CUST01800,2023-09-17,delivery_delay,True,14.0,3.0
TKT002098,CUST01800,2023-07-15,delivery_delay,True,14.0,1.0
TKT002099,CUST01801,2024-02-28,general_query,False,,
TKT002100,CUST01802,2023-08-11,product_defect,True,12.0,5.0
TKT002101,CUST01803,2024-04-09,product_defect,False,,
TKT002102,CUST01804,2024-06-17,general_query,False,,
TKT002103,CUST01805,2023-12-26,wrong_item,False,,
TKT002104,CUST01806,2023-07-04,general_query,True,7.0,2.0
TKT002105,CUST01806,2023-10-15,refund_not_received,True,6.0,4.0
TKT002106,CUST01807,2024-01-05,refund_not_received,True,9.0,2.0
TKT002107,CUST01809,2024-03-04,billing_issue,True,10.0,3.0
TKT002108,CUST01809,2024-03-15,billing_issue,True,11.0,3.0
TKT002109,CUST01809,2024-05-20,billing_issue,False,,
TKT002110,CUST01811,2023-10-13,refund_not_received,True,9.0,4.0
TKT002111,CUST01812,2023-10-02,billing_issue,False,,
TKT002112,CUST01812,2024-06-22,billing_issue,True,6.0,4.0
TKT002113,CUST01815,2024-03-29,billing_issue,True,4.0,5.0
TKT002114,CUST01816,2023-11-14,delivery_delay,True,11.0,1.0
TKT002115,CUST01816,2023-09-16,refund_not_received,True,14.0,3.0
TKT002116,CUST01817,2023-08-11,general_query,True,9.0,3.0
TKT002117,CUST01817,2023-12-06,general_query,False,,
TKT002118,CUST01818,2023-07-11,refund_not_received,True,13.0,3.0
TKT002119,CUST01819,2024-01-07,product_defect,False,,
TKT002120,CUST01822,2023-07-23,general_query,True,7.0,4.0
TKT002121,CUST01823,2024-06-28,product_defect,False,,
TKT002122,CUST01823,2023-11-13,billing_issue,True,13.0,5.0
TKT002123,CUST01823,2023-11-14,refund_not_received,True,14.0,3.0
TKT002124,CUST01823,2024-06-02,billing_issue,False,,
TKT002125,CUST01824,2024-06-13,delivery_delay,True,8.0,3.0
TKT002126,CUST01824,2023-07-26,delivery_delay,False,,
TKT002127,CUST01827,2024-02-21,billing_issue,True,1.0,4.0
TKT002128,CUST01828,2024-02-03,delivery_delay,True,11.0,4.0
TKT002129,CUST01828,2024-02-18,wrong_item,False,,
TKT002130,CUST01829,2023-10-28,product_defect,False,,
TKT002131,CUST01832,2023-08-20,product_defect,True,5.0,3.0
TKT002132,CUST01832,2024-02-13,refund_not_received,True,4.0,1.0
TKT002133,CUST01834,2023-09-10,billing_issue,True,11.0,5.0
TKT002134,CUST01834,2023-07-21,delivery_delay,True,3.0,1.0
TKT002135,CUST01835,2024-03-21,refund_not_received,False,,
TKT002136,CUST01835,2024-03-29,general_query,True,2.0,4.0
TKT002137,CUST01838,2023-08-18,wrong_item,False,,
TKT002138,CUST01839,2024-04-26,delivery_delay,False,,
TKT002139,CUST01839,2023-08-08,refund_not_received,False,,
TKT002140,CUST01839,2023-11-30,wrong_item,True,8.0,1.0
TKT002141,CUST01840,2024-06-15,billing_issue,True,4.0,3.0
TKT002142,CUST01840,2024-03-28,refund_not_received,True,6.0,2.0
TKT002143,CUST01841,2023-07-07,billing_issue,True,4.0,1.0
TKT002144,CUST01841,2023-07-15,product_defect,False,,
TKT002145,CUST01841,2024-06-24,delivery_delay,True,12.0,4.0
TKT002146,CUST01843,2024-05-20,billing_issue,True,4.0,2.0
TKT002147,CUST01843,2024-05-14,billing_issue,True,1.0,1.0
TKT002148,CUST01844,2023-10-21,general_query,True,7.0,4.0
TKT002149,CUST01844,2023-07-01,product_defect,True,1.0,5.0
TKT002150,CUST01845,2023-12-19,wrong_item,True,3.0,5.0
TKT002151,CUST01846,2023-07-26,refund_not_received,True,8.0,2.0
TKT002152,CUST01847,2024-03-13,wrong_item,True,7.0,3.0
TKT002153,CUST01850,2024-02-07,delivery_delay,True,7.0,1.0
TKT002154,CUST01851,2023-12-11,refund_not_received,True,11.0,2.0
TKT002155,CUST01852,2023-10-22,billing_issue,False,,
TKT002156,CUST01852,2023-10-01,product_defect,False,,
TKT002157,CUST01854,2024-05-23,billing_issue,True,2.0,1.0
TKT002158,CUST01855,2024-05-30,billing_issue,True,1.0,5.0
TKT002159,CUST01856,2023-07-27,billing_issue,True,13.0,5.0
TKT002160,CUST01858,2024-06-06,general_query,True,2.0,4.0
TKT002161,CUST01859,2024-05-29,refund_not_received,True,5.0,4.0
TKT002162,CUST01859,2023-08-08,refund_not_received,False,,
TKT002163,CUST01860,2024-01-12,wrong_item,True,8.0,3.0
TKT002164,CUST01860,2023-11-12,product_defect,True,13.0,2.0
TKT002165,CUST01861,2023-12-08,general_query,True,6.0,5.0
TKT002166,CUST01862,2024-02-07,billing_issue,False,,
TKT002167,CUST01862,2024-05-18,delivery_delay,False,,
TKT002168,CUST01863,2023-09-05,general_query,False,,
TKT002169,CUST01863,2023-08-18,general_query,True,4.0,4.0
TKT002170,CUST01864,2023-10-03,general_query,True,14.0,4.0
TKT002171,CUST01866,2024-01-20,delivery_delay,True,9.0,1.0
TKT002172,CUST01866,2024-02-03,product_defect,True,4.0,3.0
TKT002173,CUST01866,2024-03-13,billing_issue,True,14.0,5.0
TKT002174,CUST01867,2024-04-01,refund_not_received,True,14.0,1.0
TKT002175,CUST01867,2024-06-28,refund_not_received,True,13.0,4.0
TKT002176,CUST01867,2024-01-03,refund_not_received,True,6.0,2.0
TKT002177,CUST01867,2023-07-03,refund_not_received,False,,
TKT002178,CUST01868,2024-02-02,delivery_delay,False,,
TKT002179,CUST01868,2023-11-25,product_defect,True,6.0,1.0
TKT002180,CUST01871,2024-05-07,product_defect,True,14.0,2.0
TKT002181,CUST01873,2024-06-03,wrong_item,True,9.0,2.0
TKT002182,CUST01876,2024-05-15,product_defect,True,7.0,2.0
TKT002183,CUST01877,2023-07-15,delivery_delay,True,9.0,1.0
TKT002184,CUST01877,2024-02-18,general_query,True,11.0,1.0
TKT002185,CUST01877,2023-09-29,billing_issue,False,,
TKT002186,CUST01878,2023-11-23,delivery_delay,False,,
TKT002187,CUST01878,2024-05-06,wrong_item,True,9.0,1.0
TKT002188,CUST01879,2024-01-27,product_defect,True,1.0,4.0
TKT002189,CUST01880,2024-01-18,refund_not_received,True,8.0,2.0
TKT002190,CUST01881,2024-05-13,refund_not_received,True,2.0,4.0
TKT002191,CUST01882,2023-10-09,billing_issue,True,9.0,1.0
TKT002192,CUST01882,2023-07-28,refund_not_received,False,,
TKT002193,CUST01883,2023-11-23,wrong_item,False,,
TKT002194,CUST01883,2024-04-25,product_defect,True,7.0,4.0
TKT002195,CUST01884,2024-03-18,refund_not_received,False,,
TKT002196,CUST01884,2024-05-02,refund_not_received,True,13.0,1.0
TKT002197,CUST01884,2023-12-10,billing_issue,True,11.0,4.0
TKT002198,CUST01885,2024-02-10,general_query,True,14.0,3.0
TKT002199,CUST01886,2024-05-09,product_defect,True,6.0,5.0
TKT002200,CUST01887,2024-01-22,billing_issue,True,6.0,2.0
TKT002201,CUST01889,2023-08-09,product_defect,True,6.0,2.0
TKT002202,CUST01889,2024-01-19,refund_not_received,True,9.0,5.0
TKT002203,CUST01889,2023-09-12,refund_not_received,True,12.0,4.0
TKT002204,CUST01890,2024-03-08,billing_issue,True,6.0,1.0
TKT002205,CUST01891,2023-12-14,refund_not_received,True,1.0,2.0
TKT002206,CUST01891,2024-04-08,general_query,False,,
TKT002207,CUST01892,2024-02-23,general_query,True,14.0,1.0
TKT002208,CUST01892,2024-05-09,general_query,True,1.0,5.0
TKT002209,CUST01893,2024-01-01,delivery_delay,True,11.0,4.0
TKT002210,CUST01894,2023-08-04,wrong_item,False,,
TKT002211,CUST01895,2023-08-05,delivery_delay,False,,
TKT002212,CUST01896,2023-08-17,refund_not_received,True,12.0,2.0
TKT002213,CUST01898,2024-04-18,general_query,True,5.0,4.0
TKT002214,CUST01898,2023-10-22,general_query,True,10.0,4.0
TKT002215,CUST01898,2024-05-22,wrong_item,True,11.0,5.0
TKT002216,CUST01899,2023-07-04,general_query,True,11.0,2.0
TKT002217,CUST01903,2024-03-04,billing_issue,False,,
TKT002218,CUST01904,2024-02-01,product_defect,True,13.0,5.0
TKT002219,CUST01904,2023-07-16,delivery_delay,False,,
TKT002220,CUST01905,2023-11-20,general_query,True,13.0,5.0
TKT002221,CUST01905,2024-05-16,general_query,True,12.0,4.0
TKT002222,CUST01905,2023-12-09,product_defect,True,1.0,5.0
TKT002223,CUST01906,2023-09-30,delivery_delay,True,11.0,5.0
TKT002224,CUST01906,2024-03-11,product_defect,True,5.0,5.0
TKT002225,CUST01908,2024-03-17,wrong_item,True,7.0,5.0
TKT002226,CUST01909,2024-05-29,billing_issue,True,8.0,4.0
TKT002227,CUST01909,2023-08-19,product_defect,True,5.0,4.0
TKT002228,CUST01912,2024-04-16,general_query,True,5.0,1.0
TKT002229,CUST01913,2023-07-05,refund_not_received,True,3.0,1.0
TKT002230,CUST01913,2023-09-29,wrong_item,True,4.0,1.0
TKT002231,CUST01914,2023-08-18,refund_not_received,True,5.0,2.0
TKT002232,CUST01914,2023-08-26,product_defect,True,7.0,5.0
TKT002233,CUST01915,2024-03-01,billing_issue,True,8.0,1.0
TKT002234,CUST01916,2023-08-25,general_query,True,3.0,5.0
TKT002235,CUST01916,2024-01-10,general_query,True,3.0,5.0
TKT002236,CUST01917,2023-07-02,billing_issue,True,5.0,3.0
TKT002237,CUST01918,2024-02-15,product_defect,True,7.0,2.0
TKT002238,CUST01919,2023-11-18,product_defect,True,4.0,1.0
TKT002239,CUST01920,2024-03-26,delivery_delay,True,3.0,5.0
TKT002240,CUST01920,2023-11-04,refund_not_received,True,4.0,3.0
TKT002241,CUST01921,2024-06-26,delivery_delay,True,10.0,4.0
TKT002242,CUST01923,2024-02-21,refund_not_received,True,7.0,3.0
TKT002243,CUST01924,2024-03-28,product_defect,False,,
TKT002244,CUST01924,2024-01-26,billing_issue,True,7.0,5.0
TKT002245,CUST01925,2024-01-12,delivery_delay,False,,
TKT002246,CUST01925,2023-12-01,delivery_delay,True,8.0,3.0
TKT002247,CUST01927,2024-05-24,product_defect,True,6.0,2.0
TKT002248,CUST01928,2023-08-12,wrong_item,True,5.0,4.0
TKT002249,CUST01928,2024-06-15,wrong_item,True,1.0,1.0
TKT002250,CUST01928,2023-12-31,refund_not_received,False,,
TKT002251,CUST01929,2024-02-17,general_query,True,9.0,1.0
TKT002252,CUST01929,2023-10-25,wrong_item,True,9.0,4.0
TKT002253,CUST01931,2023-10-08,product_defect,True,9.0,2.0
TKT002254,CUST01931,2024-04-30,refund_not_received,True,1.0,4.0
TKT002255,CUST01932,2023-09-29,product_defect,False,,
TKT002256,CUST01932,2024-01-02,billing_issue,True,3.0,2.0
TKT002257,CUST01933,2024-02-19,wrong_item,True,14.0,5.0
TKT002258,CUST01934,2023-09-29,delivery_delay,True,11.0,2.0
TKT002259,CUST01935,2023-12-26,wrong_item,False,,
TKT002260,CUST01935,2024-05-05,general_query,True,14.0,3.0
TKT002261,CUST01936,2024-01-22,wrong_item,True,2.0,1.0
TKT002262,CUST01936,2023-08-04,general_query,False,,
TKT002263,CUST01938,2024-05-05,delivery_delay,True,5.0,4.0
TKT002264,CUST01939,2024-03-08,general_query,True,11.0,1.0
TKT002265,CUST01939,2023-08-12,billing_issue,True,9.0,2.0
TKT002266,CUST01939,2024-01-21,wrong_item,True,9.0,1.0
TKT002267,CUST01939,2023-07-20,refund_not_received,True,8.0,1.0
TKT002268,CUST01940,2024-04-21,refund_not_received,False,,
TKT002269,CUST01942,2023-07-08,wrong_item,True,7.0,5.0
TKT002270,CUST01943,2024-01-08,billing_issue,True,1.0,5.0
TKT002271,CUST01945,2024-05-11,wrong_item,True,5.0,4.0
TKT002272,CUST01946,2023-09-12,wrong_item,False,,
TKT002273,CUST01946,2024-06-22,delivery_delay,False,,
TKT002274,CUST01949,2023-07-29,billing_issue,True,10.0,2.0
TKT002275,CUST01949,2024-04-05,delivery_delay,True,14.0,4.0
TKT002276,CUST01949,2024-02-17,billing_issue,False,,
TKT002277,CUST01952,2023-08-18,wrong_item,False,,
TKT002278,CUST01952,2023-09-19,delivery_delay,True,3.0,5.0
TKT002279,CUST01953,2024-02-25,wrong_item,True,6.0,2.0
TKT002280,CUST01953,2023-11-30,billing_issue,True,8.0,2.0
TKT002281,CUST01953,2023-10-05,product_defect,True,4.0,5.0
TKT002282,CUST01954,2023-12-15,product_defect,True,7.0,1.0
TKT002283,CUST01958,2024-06-23,wrong_item,True,10.0,5.0
TKT002284,CUST01959,2024-06-16,delivery_delay,True,14.0,5.0
TKT002285,CUST01959,2023-09-21,delivery_delay,True,12.0,2.0
TKT002286,CUST01960,2024-06-29,product_defect,True,8.0,5.0
TKT002287,CUST01961,2024-04-12,refund_not_received,True,14.0,5.0
TKT002288,CUST01961,2023-10-28,general_query,True,11.0,2.0
TKT002289,CUST01963,2024-06-03,product_defect,False,,
TKT002290,CUST01964,2024-06-24,delivery_delay,True,14.0,5.0
TKT002291,CUST01964,2024-05-28,refund_not_received,False,,
TKT002292,CUST01964,2023-09-11,product_defect,True,4.0,5.0
TKT002293,CUST01965,2023-11-03,general_query,True,7.0,2.0
TKT002294,CUST01966,2024-05-03,delivery_delay,True,6.0,1.0
TKT002295,CUST01966,2023-09-07,delivery_delay,False,,
TKT002296,CUST01966,2023-11-14,general_query,True,3.0,4.0
TKT002297,CUST01966,2024-04-22,product_defect,True,14.0,5.0
TKT002298,CUST01967,2024-01-24,product_defect,False,,
TKT002299,CUST01968,2023-07-26,product_defect,True,6.0,5.0
TKT002300,CUST01968,2024-02-29,product_defect,True,12.0,4.0
TKT002301,CUST01969,2024-03-19,general_query,True,14.0,5.0
TKT002302,CUST01969,2023-10-24,wrong_item,True,10.0,3.0
TKT002303,CUST01970,2024-01-02,delivery_delay,True,10.0,2.0
TKT002304,CUST01971,2024-03-04,wrong_item,False,,
TKT002305,CUST01971,2023-12-27,billing_issue,False,,
TKT002306,CUST01971,2024-01-03,product_defect,True,9.0,2.0
TKT002307,CUST01973,2024-02-16,product_defect,True,11.0,5.0
TKT002308,CUST01973,2023-08-23,refund_not_received,True,2.0,5.0
TKT002309,CUST01975,2024-06-16,billing_issue,True,8.0,3.0
TKT002310,CUST01976,2024-03-15,general_query,True,3.0,5.0
TKT002311,CUST01976,2023-12-03,general_query,True,10.0,5.0
TKT002312,CUST01977,2023-07-23,general_query,False,,
TKT002313,CUST01978,2023-08-22,refund_not_received,True,8.0,5.0
TKT002314,CUST01979,2024-01-14,product_defect,True,11.0,1.0
TKT002315,CUST01979,2024-03-26,billing_issue,True,10.0,1.0
TKT002316,CUST01979,2024-02-10,wrong_item,True,9.0,1.0
TKT002317,CUST01981,2024-05-24,billing_issue,True,2.0,4.0
TKT002318,CUST01981,2023-08-14,wrong_item,True,6.0,5.0
TKT002319,CUST01981,2024-01-27,refund_not_received,True,5.0,5.0
TKT002320,CUST01982,2024-02-19,delivery_delay,True,10.0,2.0
TKT002321,CUST01982,2023-11-27,billing_issue,True,7.0,3.0
TKT002322,CUST01983,2023-09-27,refund_not_received,False,,
TKT002323,CUST01984,2023-07-29,delivery_delay,True,14.0,1.0
TKT002324,CUST01985,2023-09-18,delivery_delay,True,6.0,4.0
TKT002325,CUST01987,2024-06-19,refund_not_received,True,5.0,2.0
TKT002326,CUST01988,2023-07-29,wrong_item,True,8.0,3.0
TKT002327,CUST01989,2023-07-14,billing_issue,True,3.0,3.0
TKT002328,CUST01989,2024-01-05,general_query,False,,
TKT002329,CUST01989,2023-12-21,refund_not_received,False,,
TKT002330,CUST01989,2023-10-17,general_query,True,9.0,3.0
TKT002331,CUST01989,2023-11-25,general_query,False,,
TKT002332,CUST01989,2024-06-23,wrong_item,True,12.0,5.0
TKT002333,CUST01989,2024-05-04,product_defect,True,7.0,2.0
TKT002334,CUST01990,2024-02-11,wrong_item,True,10.0,3.0
TKT002335,CUST01990,2023-10-26,delivery_delay,True,3.0,3.0
TKT002336,CUST01990,2024-05-01,delivery_delay,True,7.0,4.0
TKT002337,CUST01991,2024-04-19,wrong_item,True,13.0,4.0
TKT002338,CUST01992,2024-06-04,wrong_item,True,13.0,4.0
TKT002339,CUST01992,2023-07-13,product_defect,True,14.0,3.0
TKT002340,CUST01993,2023-10-01,wrong_item,True,8.0,4.0
TKT002341,CUST01998,2024-02-26,delivery_delay,False,,
TKT002342,CUST01998,2023-07-14,wrong_item,True,8.0,2.0
TKT002343,CUST01999,2023-07-23,delivery_delay,True,10.0,1.0
TKT002344,CUST01999,2023-07-20,general_query,True,12.0,4.0
TKT002345,CUST02000,2024-02-23,refund_not_received,True,5.0,1.0
