event_id,customer_id,event_date,event_type,device,session_duration_sec
EVT0001707,CUST00174,2024-01-16,page_view,desktop,121
EVT0001708,CUST00174,2023-12-20,page_view,desktop,796
EVT0001709,CUST00175,2023-08-02,page_view,tablet,419
EVT0001710,CUST00175,2023-11-06,add_to_cart,mobile,392
EVT0001711,CUST00176,2023-11-24,wishlist,mobile,591
EVT0001712,CUST00176,2024-04-10,page_view,desktop,588
EVT0001713,CUST00176,2024-01-01,product_review,desktop,375
EVT0001714,CUST00176,2024-04-19,search,mobile,415
EVT0001715,CUST00176,2024-03-08,search,desktop,682
EVT0001716,CUST00176,2024-01-26,page_view,desktop,479
EVT0001717,CUST00176,2023-11-25,app_open,mobile,153
EVT0001718,CUST00176,2024-01-25,page_view,mobile,701
EVT0001719,CUST00176,2023-11-26,search,mobile,93
EVT0001720,CUST00176,2024-04-21,product_review,tablet,301
EVT0001721,CUST00176,2024-02-13,add_to_cart,mobile,66
EVT0001722,CUST00176,2024-03-24,checkout,desktop,260
EVT0001723,CUST00176,2024-03-24,app_open,mobile,723
EVT0001724,CUST00177,2023-12-31,checkout,tablet,326
EVT0001725,CUST00177,2024-02-17,checkout,tablet,452
EVT0001726,CUST00177,2023-10-17,add_to_cart,tablet,38
EVT0001727,CUST00177,2023-10-15,search,mobile,421
EVT0001728,CUST00177,2024-02-04,add_to_cart,desktop,859
EVT0001729,CUST00177,2023-12-03,checkout,tablet,261
EVT0001730,CUST00177,2023-09-30,product_review,mobile,119
EVT0001731,CUST00177,2024-01-06,add_to_cart,mobile,794
EVT0001732,CUST00177,2024-03-10,checkout,desktop,264
EVT0001733,CUST00177,2023-10-25,search,desktop,110
EVT0001734,CUST00177,2024-01-15,page_view,desktop,900
EVT0001735,CUST00177,2024-02-07,checkout,tablet,328
EVT0001736,CUST00177,2024-02-20,search,mobile,61
EVT0001737,CUST00177,2023-12-20,product_review,desktop,778
EVT0001738,CUST00177,2023-12-19,page_view,desktop,233
EVT0001739,CUST00178,2024-01-01,app_open,tablet,548
EVT0001740,CUST00178,2024-02-05,checkout,desktop,337
EVT0001741,CUST00178,2024-01-18,product_review,tablet,773
EVT0001742,CUST00178,2023-09-22,app_open,desktop,348
EVT0001743,CUST00178,2024-02-08,wishlist,tablet,321
EVT0001744,CUST00178,2023-09-06,checkout,desktop,282
EVT0001745,CUST00178,2023-10-02,app_open,tablet,329
EVT0001746,CUST00178,2023-10-19,wishlist,mobile,845
EVT0001747,CUST00178,2023-10-14,search,desktop,850
EVT0001748,CUST00178,2024-01-11,product_review,desktop,371
EVT0001749,CUST00178,2023-09-19,checkout,tablet,599
EVT0001750,CUST00178,2023-09-24,search,mobile,221
EVT0001751,CUST00178,2023-12-10,wishlist,desktop,738
EVT0001752,CUST00178,2023-12-08,page_view,tablet,696
EVT0001753,CUST00179,2024-03-12,page_view,mobile,39
EVT0001754,CUST00179,2024-03-22,wishlist,tablet,635
EVT0001755,CUST00179,2023-11-15,checkout,mobile,142
EVT0001756,CUST00179,2023-12-20,checkout,tablet,359
EVT0001757,CUST00179,2024-02-08,wishlist,mobile,609
EVT0001758,CUST00179,2023-11-05,page_view,tablet,384
EVT0001759,CUST00179,2023-12-29,product_review,tablet,589
EVT0001760,CUST00179,2024-01-13,checkout,mobile,791
EVT0001761,CUST00179,2023-12-31,search,mobile,899
EVT0001762,CUST00179,2024-02-24,add_to_cart,tablet,376
EVT0001763,CUST00179,2024-02-18,product_review,mobile,63
EVT0001764,CUST00179,2023-10-31,product_review,mobile,700
EVT0001765,CUST00179,2024-01-22,product_review,desktop,230
EVT0001766,CUST00179,2023-11-19,wishlist,tablet,217
EVT0001767,CUST00179,2023-11-08,wishlist,desktop,739
EVT0001768,CUST00179,2024-02-27,checkout,desktop,714
EVT0001769,CUST00179,2024-02-24,page_view,mobile,866
EVT0001770,CUST00179,2024-01-19,add_to_cart,desktop,400
EVT0001771,CUST00180,2023-10-13,app_open,mobile,155
EVT0001772,CUST00180,2023-12-21,page_view,tablet,863
EVT0001773,CUST00180,2024-01-17,page_view,desktop,389
EVT0001774,CUST00180,2024-01-15,checkout,mobile,713
EVT0001775,CUST00180,2023-12-25,wishlist,tablet,230
EVT0001776,CUST00180,2023-11-02,add_to_cart,desktop,882
EVT0001777,CUST00180,2023-09-24,product_review,mobile,157
EVT0001778,CUST00180,2023-11-21,page_view,desktop,469
EVT0001779,CUST00180,2023-09-20,wishlist,desktop,255
EVT0001780,CUST00180,2023-09-27,checkout,tablet,517
EVT0001781,CUST00180,2024-01-29,checkout,mobile,266
EVT0001782,CUST00180,2023-11-25,product_review,tablet,250
EVT0001783,CUST00180,2023-11-18,product_review,tablet,555
EVT0001784,CUST00180,2023-08-25,search,mobile,87
EVT0001785,CUST00180,2023-11-18,app_open,desktop,581
EVT0001786,CUST00180,2024-01-02,wishlist,desktop,192
EVT0001787,CUST00180,2023-10-15,add_to_cart,tablet,464
EVT0001788,CUST00180,2023-12-06,add_to_cart,tablet,827
EVT0001789,CUST00180,2023-12-26,app_open,mobile,470
EVT0001790,CUST00180,2024-01-25,app_open,mobile,30
EVT0001791,CUST00181,2023-08-17,search,mobile,592
EVT0001792,CUST00181,2023-10-02,product_review,tablet,707
EVT0001793,CUST00181,2023-07-21,checkout,tablet,330
EVT0001794,CUST00181,2023-12-09,product_review,tablet,513
EVT0001795,CUST00181,2023-09-16,wishlist,mobile,352
EVT0001796,CUST00181,2023-11-22,checkout,tablet,480
EVT0001797,CUST00181,2023-12-13,page_view,tablet,634
EVT0001798,CUST00181,2023-09-27,app_open,tablet,392
EVT0001799,CUST00181,2024-01-08,app_open,desktop,414
EVT0001800,CUST00181,2023-08-13,search,mobile,730
EVT0001801,CUST00181,2023-08-06,add_to_cart,tablet,589
EVT0001802,CUST00181,2023-10-29,app_open,tablet,435
EVT0001803,CUST00181,2023-09-07,wishlist,tablet,311
EVT0001804,CUST00181,2023-11-04,page_view,desktop,322
EVT0001805,CUST00182,2023-12-06,add_to_cart,mobile,814
EVT0001806,CUST00182,2024-01-14,page_view,desktop,420
EVT0001807,CUST00182,2023-08-25,product_review,tablet,355
EVT0001808,CUST00183,2024-04-04,add_to_cart,desktop,796
EVT0001809,CUST00183,2024-03-10,page_view,tablet,72
EVT0001810,CUST00183,2024-01-02,product_review,tablet,702
EVT0001811,CUST00183,2024-04-09,product_review,mobile,798
EVT0001812,CUST00183,2023-12-29,add_to_cart,mobile,266
EVT0001813,CUST00183,2023-10-19,wishlist,tablet,155
EVT0001814,CUST00183,2023-11-23,wishlist,mobile,178
EVT0001815,CUST00183,2023-11-11,product_review,mobile,467
EVT0001816,CUST00184,2023-12-20,page_view,mobile,741
EVT0001817,CUST00184,2024-03-16,app_open,desktop,782
EVT0001818,CUST00184,2024-01-30,app_open,tablet,557
EVT0001819,CUST00184,2023-12-10,page_view,tablet,716
EVT0001820,CUST00184,2024-01-17,search,desktop,727
EVT0001821,CUST00185,2024-01-30,wishlist,mobile,60
EVT0001822,CUST00185,2024-04-07,checkout,tablet,329
EVT0001823,CUST00185,2024-01-13,app_open,tablet,811
EVT0001824,CUST00185,2023-12-15,product_review,desktop,510
EVT0001825,CUST00185,2024-01-25,page_view,tablet,330
EVT0001826,CUST00185,2023-12-23,app_open,tablet,874
EVT0001827,CUST00185,2024-01-11,app_open,mobile,543
EVT0001828,CUST00186,2024-04-13,checkout,mobile,235
EVT0001829,CUST00186,2024-03-24,wishlist,mobile,834
EVT0001830,CUST00186,2024-03-06,product_review,desktop,231
EVT0001831,CUST00186,2024-04-27,wishlist,desktop,782
EVT0001832,CUST00186,2024-02-07,checkout,tablet,547
EVT0001833,CUST00186,2024-01-31,checkout,mobile,494
EVT0001834,CUST00186,2024-04-23,add_to_cart,desktop,53
EVT0001835,CUST00186,2024-01-12,product_review,desktop,467
EVT0001836,CUST00186,2024-01-19,page_view,desktop,619
EVT0001837,CUST00186,2023-11-25,product_review,desktop,49
EVT0001838,CUST00186,2023-12-28,wishlist,tablet,181
EVT0001839,CUST00186,2024-01-19,page_view,mobile,460
EVT0001840,CUST00186,2023-12-28,search,desktop,411
EVT0001841,CUST00187,2024-02-09,add_to_cart,desktop,811
EVT0001842,CUST00187,2024-01-28,checkout,desktop,139
EVT0001843,CUST00187,2023-10-19,product_review,desktop,95
EVT0001844,CUST00187,2024-02-16,product_review,desktop,44
EVT0001845,CUST00187,2023-10-13,app_open,desktop,230
EVT0001846,CUST00187,2023-11-09,checkout,tablet,320
EVT0001847,CUST00187,2023-11-23,app_open,mobile,355
EVT0001848,CUST00187,2023-11-05,app_open,desktop,81
EVT0001849,CUST00187,2024-04-01,page_view,mobile,595
EVT0001850,CUST00187,2023-10-17,product_review,mobile,37
EVT0001851,CUST00187,2023-11-23,checkout,mobile,426
EVT0001852,CUST00187,2023-10-24,add_to_cart,tablet,594
EVT0001853,CUST00188,2023-12-30,add_to_cart,tablet,723
EVT0001854,CUST00188,2024-01-02,product_review,tablet,178
EVT0001855,CUST00188,2024-01-28,page_view,tablet,127
EVT0001856,CUST00188,2024-01-21,search,tablet,856
EVT0001857,CUST00188,2024-04-03,search,mobile,655
EVT0001858,CUST00188,2024-01-14,checkout,tablet,161
EVT0001859,CUST00188,2024-05-05,checkout,desktop,32
EVT0001860,CUST00189,2024-01-23,page_view,desktop,784
EVT0001861,CUST00189,2024-03-05,checkout,desktop,792
EVT0001862,CUST00189,2024-06-03,page_view,tablet,62
EVT0001863,CUST00189,2024-01-24,checkout,tablet,480
EVT0001864,CUST00189,2023-12-13,app_open,desktop,797
EVT0001865,CUST00189,2024-05-04,add_to_cart,desktop,164
EVT0001866,CUST00189,2024-03-19,search,mobile,371
EVT0001867,CUST00190,2023-12-05,search,tablet,260
EVT0001868,CUST00190,2024-04-15,search,mobile,845
EVT0001869,CUST00190,2024-02-15,app_open,desktop,375
EVT0001870,CUST00190,2024-05-08,checkout,desktop,235
EVT0001871,CUST00191,2024-04-19,page_view,tablet,816
EVT0001872,CUST00191,2024-02-14,wishlist,tablet,281
EVT0001873,CUST00191,2024-05-12,add_to_cart,desktop,170
EVT0001874,CUST00191,2024-02-06,product_review,desktop,849
EVT0001875,CUST00191,2024-04-25,app_open,desktop,380
EVT0001876,CUST00191,2024-01-05,add_to_cart,desktop,463
EVT0001877,CUST00191,2023-12-25,wishlist,mobile,125
EVT0001878,CUST00191,2024-01-30,add_to_cart,desktop,477
EVT0001879,CUST00191,2024-02-23,product_review,desktop,142
EVT0001880,CUST00191,2024-03-04,add_to_cart,tablet,142
EVT0001881,CUST00191,2024-02-15,add_to_cart,desktop,127
EVT0001882,CUST00191,2024-03-18,wishlist,tablet,739
EVT0001883,CUST00191,2024-04-22,checkout,mobile,577
EVT0001884,CUST00191,2024-05-18,app_open,tablet,229
EVT0001885,CUST00191,2024-03-29,page_view,mobile,833
EVT0001886,CUST00191,2024-03-17,page_view,mobile,236
EVT0001887,CUST00191,2024-03-30,checkout,mobile,760
EVT0001888,CUST00191,2024-02-10,wishlist,tablet,455
EVT0001889,CUST00191,2023-12-31,search,desktop,363
EVT0001890,CUST00191,2024-02-17,wishlist,tablet,792
EVT0001891,CUST00192,2023-12-28,product_review,desktop,341
EVT0001892,CUST00192,2024-02-11,search,mobile,147
EVT0001893,CUST00192,2023-12-06,app_open,desktop,252
EVT0001894,CUST00193,2023-09-04,product_review,mobile,138
EVT0001895,CUST00193,2023-12-23,wishlist,desktop,552
EVT0001896,CUST00194,2023-10-09,checkout,desktop,871
EVT0001897,CUST00194,2024-02-01,app_open,desktop,89
EVT0001898,CUST00194,2023-12-18,app_open,mobile,378
EVT0001899,CUST00194,2024-01-26,add_to_cart,desktop,812
EVT0001900,CUST00194,2023-08-25,checkout,desktop,85
EVT0001901,CUST00194,2023-09-25,product_review,tablet,455
EVT0001902,CUST00194,2023-11-21,product_review,desktop,664
EVT0001903,CUST00194,2023-09-20,checkout,tablet,792
EVT0001904,CUST00194,2023-12-17,search,desktop,838
EVT0001905,CUST00195,2024-02-07,checkout,desktop,110
EVT0001906,CUST00195,2024-02-24,wishlist,mobile,199
EVT0001907,CUST00196,2024-02-03,product_review,tablet,885
EVT0001908,CUST00196,2023-10-09,app_open,tablet,284
EVT0001909,CUST00196,2024-01-28,app_open,mobile,56
EVT0001910,CUST00196,2023-12-18,wishlist,desktop,876
EVT0001911,CUST00196,2024-03-01,search,tablet,772
EVT0001912,CUST00196,2023-10-29,checkout,desktop,889
EVT0001913,CUST00196,2023-12-29,wishlist,desktop,812
EVT0001914,CUST00196,2024-02-24,product_review,mobile,461
EVT0001915,CUST00196,2023-11-29,product_review,mobile,271
EVT0001916,CUST00196,2023-11-01,add_to_cart,mobile,414
EVT0001917,CUST00196,2023-12-14,app_open,tablet,528
EVT0001918,CUST00196,2023-12-10,wishlist,desktop,897
EVT0001919,CUST00196,2024-03-11,page_view,tablet,730
EVT0001920,CUST00196,2023-11-13,wishlist,mobile,629
EVT0001921,CUST00196,2023-12-06,page_view,tablet,820
EVT0001922,CUST00196,2024-03-07,search,mobile,751
EVT0001923,CUST00196,2024-03-21,page_view,mobile,717
EVT0001924,CUST00196,2024-01-25,page_view,tablet,783
EVT0001925,CUST00196,2024-02-02,wishlist,tablet,803
EVT0001926,CUST00196,2023-11-26,add_to_cart,desktop,783
EVT0001927,CUST00197,2023-12-08,checkout,mobile,733
EVT0001928,CUST00197,2023-12-03,app_open,mobile,246
EVT0001929,CUST00197,2023-12-17,product_review,mobile,477
EVT0001930,CUST00198,2023-12-10,wishlist,desktop,749
EVT0001931,CUST00198,2023-12-19,page_view,tablet,303
EVT0001932,CUST00198,2023-11-20,search,tablet,540
EVT0001933,CUST00198,2023-10-08,search,desktop,568
EVT0001934,CUST00198,2023-11-01,search,desktop,388
EVT0001935,CUST00198,2023-11-13,product_review,tablet,772
EVT0001936,CUST00198,2023-11-16,search,tablet,394
EVT0001937,CUST00198,2023-11-22,product_review,tablet,518
EVT0001938,CUST00198,2024-02-28,page_view,desktop,643
EVT0001939,CUST00198,2024-02-27,checkout,tablet,892
EVT0001940,CUST00199,2023-12-31,page_view,tablet,656
EVT0001941,CUST00199,2024-04-02,checkout,tablet,755
EVT0001942,CUST00199,2024-03-01,app_open,mobile,683
EVT0001943,CUST00199,2023-11-21,app_open,desktop,128
EVT0001944,CUST00199,2024-04-10,search,tablet,770
EVT0001945,CUST00199,2024-02-23,add_to_cart,desktop,716
EVT0001946,CUST00200,2023-11-09,checkout,tablet,465
EVT0001947,CUST00200,2023-10-03,product_review,tablet,615
EVT0001948,CUST00200,2023-10-07,wishlist,mobile,48
EVT0001949,CUST00200,2024-02-13,add_to_cart,mobile,424
EVT0001950,CUST00200,2023-11-26,page_view,tablet,263
EVT0001951,CUST00200,2024-02-06,wishlist,mobile,297
EVT0001952,CUST00200,2024-01-25,page_view,desktop,803
EVT0001953,CUST00200,2024-01-06,page_view,tablet,483
EVT0001954,CUST00200,2023-11-06,wishlist,mobile,855
EVT0001955,CUST00200,2023-12-23,add_to_cart,desktop,212
EVT0001956,CUST00200,2023-09-27,wishlist,tablet,412
EVT0001957,CUST00200,2023-10-20,checkout,mobile,284
EVT0001958,CUST00200,2023-09-10,app_open,tablet,457
EVT0001959,CUST00200,2023-08-26,page_view,mobile,582
EVT0001960,CUST00200,2023-12-11,app_open,tablet,726
EVT0001961,CUST00200,2023-09-26,add_to_cart,tablet,634
EVT0001962,CUST00200,2023-10-19,page_view,desktop,821
EVT0001963,CUST00200,2023-11-29,add_to_cart,tablet,464
EVT0001964,CUST00200,2023-10-03,checkout,desktop,101
EVT0001965,CUST00200,2024-01-13,product_review,tablet,489
EVT0001966,CUST00200,2023-11-05,checkout,desktop,185
EVT0001967,CUST00200,2024-01-20,product_review,mobile,373
EVT0001968,CUST00200,2023-12-04,product_review,desktop,443
EVT0001969,CUST00200,2024-02-01,wishlist,tablet,262
EVT0001970,CUST00200,2024-01-19,wishlist,tablet,232
EVT0001971,CUST00200,2023-09-01,search,tablet,225
EVT0001972,CUST00200,2023-08-27,wishlist,tablet,872
EVT0001973,CUST00200,2023-09-07,search,tablet,760
EVT0001974,CUST00200,2023-11-18,add_to_cart,mobile,212
EVT0001975,CUST00200,2024-02-06,page_view,tablet,814
EVT0001976,CUST00200,2023-11-26,search,mobile,349
EVT0001977,CUST00200,2024-02-06,app_open,mobile,209
EVT0001978,CUST00200,2023-12-09,page_view,tablet,491
EVT0001979,CUST00200,2024-02-10,add_to_cart,desktop,763
EVT0001980,CUST00200,2023-12-16,add_to_cart,mobile,847
EVT0001981,CUST00200,2023-10-16,product_review,mobile,252
EVT0001982,CUST00200,2024-01-30,add_to_cart,desktop,866
EVT0001983,CUST00200,2023-09-09,add_to_cart,desktop,94
EVT0001984,CUST00200,2023-12-06,product_review,desktop,156
EVT0001985,CUST00200,2023-10-10,search,desktop,876
EVT0001986,CUST00200,2023-11-10,add_to_cart,mobile,807
EVT0001987,CUST00201,2023-10-31,search,tablet,864
EVT0001988,CUST00201,2023-12-15,product_review,mobile,687
EVT0001989,CUST00201,2023-09-25,add_to_cart,mobile,65
EVT0001990,CUST00201,2024-02-02,checkout,mobile,537
EVT0001991,CUST00202,2023-12-06,app_open,mobile,112
EVT0001992,CUST00202,2024-01-26,page_view,desktop,815
EVT0001993,CUST00202,2024-01-27,page_view,tablet,532
EVT0001994,CUST00202,2023-10-30,search,desktop,271
EVT0001995,CUST00202,2024-04-02,add_to_cart,mobile,310
EVT0001996,CUST00202,2023-10-30,page_view,tablet,774
EVT0001997,CUST00202,2024-02-12,search,desktop,866
EVT0001998,CUST00202,2024-04-02,search,desktop,745
EVT0001999,CUST00202,2023-11-10,product_review,desktop,124
EVT0002000,CUST00202,2023-11-18,checkout,desktop,205
EVT0002001,CUST00202,2023-12-21,page_view,desktop,389
EVT0002002,CUST00202,2023-12-21,page_view,desktop,354
EVT0002003,CUST00202,2023-10-29,search,tablet,473
EVT0002004,CUST00202,2023-12-15,checkout,mobile,885
EVT0002005,CUST00202,2024-02-28,checkout,tablet,410
EVT0002006,CUST00202,2023-10-27,app_open,desktop,503
EVT0002007,CUST00202,2024-03-29,product_review,desktop,155
EVT0002008,CUST00202,2024-03-08,page_view,tablet,634
EVT0002009,CUST00202,2023-11-28,add_to_cart,tablet,701
EVT0002010,CUST00202,2023-11-20,app_open,mobile,534
EVT0002011,CUST00202,2024-01-16,product_review,tablet,519
EVT0002012,CUST00202,2024-04-22,product_review,desktop,682
EVT0002013,CUST00202,2024-04-20,page_view,mobile,205
EVT0002014,CUST00202,2023-11-09,checkout,tablet,464
EVT0002015,CUST00202,2024-03-12,product_review,desktop,343
EVT0002016,CUST00202,2024-01-27,add_to_cart,desktop,547
EVT0002017,CUST00202,2024-02-08,add_to_cart,mobile,746
EVT0002018,CUST00202,2024-04-20,add_to_cart,tablet,588
EVT0002019,CUST00202,2023-12-17,search,tablet,802
EVT0002020,CUST00203,2024-03-04,app_open,desktop,463
EVT0002021,CUST00203,2024-03-24,app_open,tablet,344
EVT0002022,CUST00203,2024-01-19,page_view,tablet,811
EVT0002023,CUST00204,2023-10-29,search,tablet,780
EVT0002024,CUST00204,2023-11-27,search,tablet,553
EVT0002025,CUST00204,2023-10-11,product_review,desktop,646
EVT0002026,CUST00204,2023-12-25,product_review,mobile,37
EVT0002027,CUST00204,2023-12-21,product_review,tablet,174
EVT0002028,CUST00204,2024-01-01,checkout,tablet,442
EVT0002029,CUST00205,2023-10-25,page_view,tablet,731
EVT0002030,CUST00205,2024-01-01,checkout,desktop,411
EVT0002031,CUST00205,2023-10-20,search,desktop,834
EVT0002032,CUST00205,2023-12-11,wishlist,desktop,752
EVT0002033,CUST00205,2023-08-29,checkout,desktop,249
EVT0002034,CUST00206,2024-02-01,add_to_cart,desktop,795
EVT0002035,CUST00206,2024-03-13,wishlist,mobile,48
EVT0002036,CUST00206,2024-02-20,page_view,mobile,162
EVT0002037,CUST00206,2024-05-21,add_to_cart,desktop,501
EVT0002038,CUST00206,2024-03-26,page_view,desktop,107
EVT0002039,CUST00206,2024-05-24,add_to_cart,desktop,432
EVT0002040,CUST00206,2024-04-11,app_open,mobile,738
EVT0002041,CUST00206,2024-03-25,product_review,mobile,615
EVT0002042,CUST00206,2024-04-18,app_open,desktop,408
EVT0002043,CUST00206,2024-01-15,product_review,desktop,267
EVT0002044,CUST00206,2024-06-03,wishlist,tablet,184
EVT0002045,CUST00206,2024-01-12,checkout,desktop,211
EVT0002046,CUST00206,2024-05-22,app_open,tablet,289
EVT0002047,CUST00206,2024-02-24,checkout,desktop,32
EVT0002048,CUST00206,2024-05-08,search,mobile,854
EVT0002049,CUST00206,2024-01-06,search,mobile,522
EVT0002050,CUST00206,2024-06-11,page_view,mobile,177
EVT0002051,CUST00207,2024-02-05,search,tablet,570
EVT0002052,CUST00207,2023-11-04,app_open,desktop,309
EVT0002053,CUST00207,2024-03-28,product_review,desktop,700
EVT0002054,CUST00207,2023-11-27,add_to_cart,tablet,647
EVT0002055,CUST00207,2024-01-17,search,desktop,647
EVT0002056,CUST00207,2024-02-23,product_review,tablet,259
EVT0002057,CUST00208,2023-07-16,app_open,mobile,281
EVT0002058,CUST00208,2023-08-12,add_to_cart,tablet,230
EVT0002059,CUST00208,2023-08-07,checkout,desktop,597
EVT0002060,CUST00208,2023-08-10,add_to_cart,tablet,766
EVT0002061,CUST00208,2023-09-08,search,tablet,839
EVT0002062,CUST00208,2023-08-06,add_to_cart,desktop,555
EVT0002063,CUST00209,2024-02-05,add_to_cart,tablet,767
EVT0002064,CUST00209,2024-02-08,search,mobile,417
EVT0002065,CUST00209,2024-03-01,add_to_cart,tablet,175
EVT0002066,CUST00209,2024-03-27,wishlist,mobile,532
EVT0002067,CUST00209,2023-12-19,search,tablet,676
EVT0002068,CUST00209,2023-12-24,add_to_cart,desktop,586
EVT0002069,CUST00210,2023-12-28,product_review,tablet,398
EVT0002070,CUST00210,2024-01-22,page_view,tablet,648
EVT0002071,CUST00210,2023-10-15,page_view,desktop,558
EVT0002072,CUST00210,2023-12-22,search,desktop,61
EVT0002073,CUST00210,2023-09-08,add_to_cart,mobile,326
EVT0002074,CUST00210,2024-01-11,search,tablet,772
EVT0002075,CUST00210,2023-11-28,page_view,tablet,434
EVT0002076,CUST00211,2024-01-24,product_review,mobile,448
EVT0002077,CUST00211,2023-09-16,product_review,desktop,219
EVT0002078,CUST00211,2023-10-19,page_view,mobile,490
EVT0002079,CUST00211,2023-11-21,checkout,desktop,788
EVT0002080,CUST00211,2023-11-11,app_open,tablet,453
EVT0002081,CUST00211,2023-11-11,product_review,tablet,264
EVT0002082,CUST00212,2023-08-01,checkout,mobile,575
EVT0002083,CUST00212,2023-12-16,search,mobile,397
EVT0002084,CUST00212,2023-07-20,search,desktop,301
EVT0002085,CUST00212,2023-09-14,search,tablet,612
EVT0002086,CUST00212,2023-11-05,add_to_cart,mobile,400
EVT0002087,CUST00212,2023-11-08,product_review,desktop,317
EVT0002088,CUST00212,2023-12-23,product_review,desktop,191
EVT0002089,CUST00212,2023-10-29,add_to_cart,desktop,150
