customer_id,snapshot_date,recency_days,frequency,monetary_value,avg_order_value,return_rate,discount_usage_rate,categories_bought,ticket_count,unresolved_tickets,avg_satisfaction,total_sessions,days_since_last_session,campaign_count,campaign_open_rate,campaign_conversion_rate,membership_tier,age,tenure_days
CUST01045,2024-06-30,3,11,1754.09,159.46,0.091,0.545,4,1,1,,22,135,2,1.0,0.0,Gold,42.0,275
CUST01046,2024-06-30,25,4,360.93,90.23,0.0,0.25,3,2,1,3.0,12,18,2,0.0,0.0,Silver,50.0,205
CUST01047,2024-06-30,70,7,1024.4,146.34,0.0,0.286,5,0,0,,16,39,1,0.0,0.0,Gold,24.0,657
CUST01048,2024-06-30,1,3,192.44,64.15,0.0,0.667,2,0,0,,6,30,0,0.0,0.0,Silver,29.0,346
CUST01049,2024-06-30,85,4,272.56,68.14,0.0,0.5,2,0,0,,7,63,0,0.0,0.0,Silver,33.0,812
CUST01050,2024-06-30,110,10,1043.98,104.4,0.2,0.6,5,2,1,5.0,20,100,4,0.0,0.0,Gold,33.0,734
CUST01051,2024-06-30,369,2,434.59,217.3,0.0,0.5,1,0,0,,9,202,3,0.333,0.0,Silver,60.0,691
CUST01052,2024-06-30,107,1,62.25,62.25,0.0,1.0,1,1,0,1.0,7,58,3,0.667,0.333,Bronze,53.0,160
CUST01053,2024-06-30,10,7,1180.37,168.62,0.0,0.429,5,1,1,,28,133,5,0.6,0.0,Gold,30.0,131
CUST01054,2024-06-30,206,1,35.08,35.08,0.0,1.0,1,2,0,3.5,5,125,2,0.5,0.0,Bronze,24.0,339
CUST01055,2024-06-30,69,6,948.43,158.07,0.167,0.667,4,0,0,,10,34,4,0.5,0.0,Silver,53.0,811
CUST01056,2024-06-30,194,1,28.86,28.86,0.0,0.0,1,1,0,1.0,2,185,4,0.25,0.0,Bronze,64.0,321
CUST01057,2024-06-30,38,5,272.25,54.45,0.0,0.4,4,1,0,4.0,9,127,5,0.4,0.2,Silver,26.0,751
CUST01058,2024-06-30,19,9,887.72,98.64,0.0,0.556,4,1,0,2.0,35,99,4,0.25,0.0,Platinum,49.0,524
CUST01059,2024-06-30,41,5,535.11,107.02,0.0,0.6,3,1,0,1.0,5,76,0,0.0,0.0,Bronze,28.0,390
CUST01060,2024-06-30,207,1,71.25,71.25,0.0,1.0,1,3,1,3.0,9,98,1,0.0,0.0,Bronze,25.0,367
CUST01061,2024-06-30,284,2,166.31,83.16,0.0,1.0,2,0,0,,9,166,1,0.0,0.0,Silver,,608
CUST01062,2024-06-30,9,5,386.53,77.31,0.4,1.0,3,0,0,,17,97,3,0.667,0.333,Gold,40.0,39
CUST01063,2024-06-30,26,2,157.95,78.97,0.0,1.0,1,0,0,,8,48,2,1.0,0.0,Silver,42.0,78
CUST01064,2024-06-30,473,1,68.73,68.73,0.0,1.0,1,0,0,,6,101,4,0.25,0.0,Bronze,25.0,516
CUST01065,2024-06-30,83,16,1648.09,103.01,0.0,0.375,5,0,0,,35,181,3,0.333,0.0,Platinum,62.0,652
CUST01066,2024-06-30,199,4,441.34,110.34,0.5,0.5,3,0,0,,6,207,4,0.5,0.0,Silver,39.0,350
CUST01067,2024-06-30,44,2,246.46,123.23,0.5,0.0,1,0,0,,6,107,5,0.2,0.2,Bronze,21.0,760
CUST01068,2024-06-30,72,3,223.96,74.65,0.333,0.333,2,0,0,,5,93,1,0.0,0.0,Bronze,57.0,598
CUST01069,2024-06-30,101,2,291.64,145.82,0.0,1.0,2,0,0,,11,154,4,1.0,0.5,Silver,20.0,824
CUST01070,2024-06-30,227,4,545.1,136.27,0.0,0.25,3,0,0,,4,140,0,0.0,0.0,Bronze,46.0,654
CUST01071,2024-06-30,6,1,45.71,45.71,0.0,1.0,1,0,0,,2,37,2,1.0,0.5,Bronze,58.0,162
CUST01072,2024-06-30,95,5,650.12,130.02,0.0,0.4,3,1,0,1.0,22,130,1,1.0,0.0,Gold,46.0,612
CUST01073,2024-06-30,9,5,420.7,84.14,0.2,0.0,3,0,0,,3,76,2,0.0,0.0,Bronze,51.0,112
CUST01074,2024-06-30,21,2,137.67,68.84,0.0,0.0,2,0,0,,11,188,3,0.667,0.0,Silver,51.0,86
CUST01075,2024-06-30,135,1,276.5,276.5,0.0,0.0,1,2,0,3.0,6,39,0,0.0,0.0,Bronze,45.0,405
CUST01076,2024-06-30,12,9,720.5,80.06,0.0,0.444,5,2,0,2.5,17,78,3,0.667,0.0,Gold,30.0,378
CUST01077,2024-06-30,11,6,701.68,116.95,0.0,0.333,4,2,1,1.0,13,127,4,0.75,0.0,Silver,32.0,300
CUST01078,2024-06-30,489,1,448.2,448.2,0.0,1.0,1,1,0,1.0,3,158,5,0.2,0.0,Bronze,40.0,512
CUST01079,2024-06-30,11,5,511.74,102.35,0.2,0.6,3,2,0,3.5,12,166,5,0.2,0.0,Silver,61.0,140
CUST01080,2024-06-30,603,2,118.28,59.14,0.0,0.5,2,0,0,,4,117,2,1.0,0.5,Bronze,43.0,898
CUST01081,2024-06-30,2,4,484.92,121.23,0.25,0.75,4,2,0,3.0,16,113,3,0.667,0.0,Gold,21.0,105
CUST01082,2024-06-30,17,8,774.76,96.84,0.375,0.375,4,1,0,1.0,19,28,4,0.75,0.5,Gold,43.0,187
CUST01083,2024-06-30,457,2,130.53,65.26,0.0,0.5,2,3,1,2.0,14,132,4,0.75,0.25,Silver,57.0,561
CUST01084,2024-06-30,308,2,224.1,112.05,0.5,0.5,2,1,0,2.0,9,148,4,0.25,0.25,Silver,26.0,672
CUST01085,2024-06-30,81,1,105.82,105.82,0.0,0.0,1,0,0,,2,71,1,0.0,0.0,Bronze,22.0,358
CUST01086,2024-06-30,41,2,394.91,197.46,0.0,0.5,1,0,0,,12,23,5,0.2,0.0,Silver,49.0,151
CUST01087,2024-06-30,67,1,198.5,198.5,0.0,1.0,1,2,1,2.0,6,189,4,0.0,0.0,Bronze,37.0,70
CUST01088,2024-06-30,73,6,970.24,161.71,0.0,0.833,3,1,1,,3,196,1,1.0,0.0,Bronze,28.0,196
CUST01089,2024-06-30,21,4,308.67,77.17,0.0,0.0,4,0,0,,9,160,3,0.667,0.0,Silver,32.0,671
CUST01090,2024-06-30,29,1,123.12,123.12,0.0,0.0,1,1,0,1.0,9,33,5,0.6,0.2,Bronze,49.0,52
CUST01091,2024-06-30,3,4,414.79,82.96,0.0,0.8,2,2,0,4.0,6,180,4,0.25,0.0,Silver,45.0,308
CUST01092,2024-06-30,699,1,75.11,75.11,1.0,0.0,1,1,0,2.0,3,189,5,0.2,0.0,Bronze,39.0,792
CUST01093,2024-06-30,26,4,995.08,248.77,0.0,0.75,4,1,1,,9,175,0,0.0,0.0,Silver,58.0,498
CUST01094,2024-06-30,81,2,403.33,201.67,0.0,0.5,1,1,0,1.0,3,140,5,0.6,0.2,Bronze,34.0,429
CUST01095,2024-06-30,33,1,61.82,61.82,0.0,1.0,1,0,0,,6,233,5,0.2,0.0,Bronze,43.0,38
CUST01096,2024-06-30,2,6,624.25,104.04,0.167,0.833,4,0,0,,7,160,2,1.0,0.0,Silver,61.0,42
CUST01097,2024-06-30,1,8,858.78,107.35,0.125,0.5,4,1,0,4.0,36,142,2,0.5,0.5,Platinum,24.0,848
CUST01098,2024-06-30,10,5,449.61,89.92,0.0,0.0,4,2,0,4.0,21,88,2,0.0,0.0,Gold,59.0,861
CUST01099,2024-06-30,6,2,208.67,104.34,0.0,0.0,2,2,0,3.0,4,72,2,0.0,0.0,Bronze,43.0,81
CUST01100,2024-06-30,7,3,200.98,66.99,0.0,0.667,3,3,0,2.33,4,136,0,0.0,0.0,Bronze,42.0,238
CUST01101,2024-06-30,45,8,822.47,102.81,0.0,0.375,4,0,0,,24,94,0,0.0,0.0,Gold,27.0,579
CUST01102,2024-06-30,35,6,892.44,148.74,0.0,0.667,3,1,1,,13,158,5,0.4,0.0,Silver,62.0,641
CUST01103,2024-06-30,462,1,52.25,52.25,0.0,0.0,1,2,1,1.0,8,60,3,0.0,0.0,Bronze,,734
CUST01104,2024-06-30,4,9,712.77,79.2,0.0,0.333,5,2,0,3.5,11,165,4,0.5,0.0,Gold,28.0,431
CUST01105,2024-06-30,29,10,1118.76,111.88,0.3,0.3,5,2,1,5.0,11,70,0,0.0,0.0,Gold,30.0,220
CUST01106,2024-06-30,8,16,1683.84,105.24,0.188,0.5,5,1,0,5.0,32,46,4,0.75,0.0,Platinum,25.0,80
CUST01107,2024-06-30,4,8,1057.63,132.2,0.125,0.125,5,0,0,,19,140,3,0.333,0.333,Gold,57.0,422
CUST01108,2024-06-30,41,8,693.73,86.72,0.125,0.25,3,2,0,2.0,13,61,3,0.0,0.0,Gold,21.0,682
CUST01109,2024-06-30,159,2,374.94,187.47,0.0,0.0,2,2,1,5.0,3,83,1,0.0,0.0,Bronze,64.0,709
CUST01110,2024-06-30,195,2,203.83,101.92,0.0,0.0,2,1,0,3.0,0,999,2,0.0,0.0,Bronze,48.0,852
CUST01111,2024-06-30,164,5,681.79,136.36,0.2,0.4,4,1,0,5.0,8,184,3,0.333,0.0,Silver,45.0,650
CUST01112,2024-06-30,224,2,299.36,149.68,0.5,0.0,2,1,0,1.0,9,87,4,0.25,0.25,Silver,28.0,748
CUST01113,2024-06-30,194,3,283.24,94.41,0.0,0.0,2,2,0,3.5,8,166,3,0.667,0.0,Silver,60.0,329
CUST01114,2024-06-30,190,2,230.74,115.37,0.5,0.0,1,2,2,,10,5,1,1.0,0.0,Bronze,18.0,651
CUST01115,2024-06-30,26,7,399.77,57.11,0.571,0.571,4,1,1,,9,182,1,0.0,0.0,Silver,64.0,225
CUST01116,2024-06-30,40,4,463.84,115.96,0.0,1.0,3,0,0,,6,256,4,0.25,0.0,Silver,55.0,446
CUST01117,2024-06-30,25,2,497.45,248.72,0.0,0.5,2,4,1,3.0,6,90,3,0.667,0.333,Bronze,41.0,693
CUST01118,2024-06-30,151,5,360.84,72.17,0.0,0.6,4,0,0,,5,214,5,0.2,0.0,Bronze,64.0,449
CUST01119,2024-06-30,58,7,1144.08,163.44,0.286,0.429,4,1,1,,11,16,5,0.6,0.6,Silver,48.0,784
CUST01120,2024-06-30,300,5,443.25,88.65,0.2,0.6,3,0,0,,14,67,5,0.6,0.2,Silver,,669
CUST01121,2024-06-30,49,1,35.16,35.16,0.0,1.0,1,1,1,,4,294,2,0.5,0.0,Bronze,,646
CUST01122,2024-06-30,190,3,280.65,93.55,0.0,0.667,2,2,0,1.0,9,88,0,0.0,0.0,Silver,43.0,551
CUST01123,2024-06-30,17,4,401.11,100.28,0.25,0.25,4,1,0,3.0,9,59,3,0.667,0.0,Silver,22.0,385
CUST01124,2024-06-30,29,2,115.94,57.97,0.5,0.0,2,1,0,2.0,7,168,5,0.8,0.4,Silver,37.0,177
CUST01125,2024-06-30,120,1,51.5,51.5,0.0,0.0,1,1,0,5.0,6,169,3,0.333,0.0,Bronze,58.0,394
CUST01126,2024-06-30,48,3,231.9,77.3,0.0,0.333,3,2,0,1.0,12,128,0,0.0,0.0,Silver,28.0,393
CUST01127,2024-06-30,416,2,177.39,88.7,0.5,0.5,2,0,0,,5,82,1,1.0,0.0,Bronze,50.0,681
CUST01128,2024-06-30,209,7,886.16,126.59,0.0,0.714,4,2,1,3.0,16,155,1,0.0,0.0,Gold,55.0,731
CUST01129,2024-06-30,80,2,183.16,91.58,0.0,0.0,2,2,0,1.0,2,240,2,0.0,0.0,Bronze,44.0,431
CUST01130,2024-06-30,268,1,41.43,41.43,1.0,0.0,1,0,0,,13,55,0,0.0,0.0,Silver,51.0,635
CUST01131,2024-06-30,223,2,118.72,59.36,0.0,0.5,2,1,0,2.0,8,17,2,0.5,0.0,Bronze,32.0,521
CUST01132,2024-06-30,136,4,204.75,51.19,0.0,0.5,3,2,1,3.0,11,25,5,0.4,0.2,Silver,49.0,258
CUST01133,2024-06-30,9,5,825.62,165.12,0.0,0.0,4,1,0,2.0,10,156,1,0.0,0.0,Silver,38.0,604
CUST01134,2024-06-30,840,1,233.48,233.48,0.0,1.0,1,0,0,,7,131,2,0.0,0.0,Bronze,63.0,881
CUST01135,2024-06-30,39,7,935.71,133.67,0.143,0.714,3,2,1,4.0,8,239,3,0.0,0.0,Silver,22.0,566
CUST01136,2024-06-30,169,1,157.66,157.66,0.0,1.0,1,0,0,,5,144,5,0.8,0.0,Bronze,23.0,297
CUST01137,2024-06-30,213,1,65.83,65.83,1.0,1.0,1,2,0,2.5,6,122,2,0.5,0.0,Bronze,55.0,434
CUST01138,2024-06-30,549,1,100.23,100.23,0.0,0.0,1,3,2,1.0,9,43,2,0.5,0.0,Silver,39.0,822
CUST01139,2024-06-30,6,2,192.19,96.1,0.0,0.0,2,3,0,2.0,8,70,4,0.25,0.0,Bronze,35.0,40
CUST01140,2024-06-30,202,2,211.37,105.68,0.0,0.5,1,0,0,,12,152,0,0.0,0.0,Gold,31.0,349
CUST01141,2024-06-30,321,5,501.09,100.22,0.0,0.4,3,0,0,,10,94,3,0.667,0.333,Silver,27.0,742
CUST01142,2024-06-30,72,4,273.39,68.35,0.5,0.5,4,0,0,,11,50,2,0.0,0.0,Silver,63.0,155
CUST01143,2024-06-30,48,1,113.47,113.47,1.0,1.0,1,0,0,,5,81,1,1.0,0.0,Bronze,30.0,335
CUST01144,2024-06-30,186,4,325.08,81.27,0.25,0.5,2,1,0,1.0,7,105,5,0.4,0.2,Silver,48.0,731
CUST01145,2024-06-30,121,9,1098.48,122.05,0.111,0.444,4,2,1,5.0,22,69,3,0.333,0.0,Gold,47.0,540
CUST01146,2024-06-30,0,4,408.7,102.18,0.0,0.0,3,0,0,,2,170,5,0.4,0.0,Bronze,20.0,118
CUST01147,2024-06-30,65,7,523.38,74.77,0.429,0.571,5,1,0,2.0,17,69,1,0.0,0.0,Gold,47.0,384
CUST01148,2024-06-30,38,3,548.69,182.9,0.0,0.0,3,2,0,3.0,5,57,5,0.6,0.2,Bronze,23.0,657
CUST01149,2024-06-30,102,6,842.59,140.43,0.0,0.5,3,3,1,4.0,21,21,0,0.0,0.0,Gold,46.0,381
CUST01150,2024-06-30,304,2,253.05,126.52,0.0,0.5,2,3,0,2.33,4,248,0,0.0,0.0,Bronze,25.0,718
CUST01151,2024-06-30,20,4,407.61,101.9,0.25,0.25,2,2,1,5.0,18,158,1,0.0,0.0,Gold,61.0,43
CUST01152,2024-06-30,235,1,59.55,59.55,0.0,0.0,1,1,0,1.0,9,100,1,0.0,0.0,Silver,62.0,286
CUST01153,2024-06-30,79,3,226.59,75.53,0.0,0.333,3,0,0,,6,52,2,0.0,0.0,Bronze,60.0,238
CUST01154,2024-06-30,265,1,146.61,146.61,1.0,0.0,1,1,0,4.0,4,126,5,0.6,0.2,Bronze,61.0,310
CUST01155,2024-06-30,320,2,91.0,45.5,0.0,0.5,2,2,1,3.0,11,81,1,0.0,0.0,Silver,50.0,472
CUST01156,2024-06-30,27,9,1053.2,117.02,0.111,0.111,5,1,1,,23,106,1,0.0,0.0,Platinum,,869
CUST01157,2024-06-30,160,4,529.29,132.32,0.25,0.0,2,2,0,3.0,6,128,5,0.2,0.0,Bronze,28.0,866
CUST01158,2024-06-30,22,4,440.6,110.15,0.0,0.75,4,0,0,,4,126,4,0.5,0.0,Bronze,30.0,418
CUST01159,2024-06-30,253,6,631.68,105.28,0.0,0.333,4,1,0,5.0,11,179,5,0.6,0.2,Silver,28.0,646
CUST01160,2024-06-30,65,6,616.18,102.7,0.333,0.667,4,2,1,4.0,10,111,1,0.0,0.0,Silver,48.0,512
CUST01161,2024-06-30,36,7,1059.49,151.36,0.143,0.429,3,1,0,5.0,10,171,0,0.0,0.0,Silver,45.0,176
CUST01162,2024-06-30,57,8,711.09,88.89,0.25,0.375,5,2,0,3.0,11,90,2,1.0,0.0,Silver,61.0,308
CUST01163,2024-06-30,78,2,269.04,134.52,0.5,1.0,2,1,0,4.0,8,169,3,0.333,0.0,Bronze,23.0,550
CUST01164,2024-06-30,115,6,696.32,116.05,0.0,0.667,4,1,0,2.0,14,102,2,0.5,0.5,Gold,58.0,659
CUST01165,2024-06-30,93,3,352.39,117.46,0.0,0.667,3,1,0,4.0,3,110,1,0.0,0.0,Silver,33.0,635
CUST01166,2024-06-30,69,1,25.46,25.46,0.0,0.0,1,0,0,,2,242,1,1.0,0.0,Bronze,21.0,463
CUST01167,2024-06-30,97,3,258.78,86.26,0.0,0.333,3,0,0,,10,71,4,0.5,0.25,Silver,52.0,173
CUST01168,2024-06-30,245,1,27.33,27.33,1.0,0.0,1,1,0,2.0,9,152,2,0.0,0.0,Silver,43.0,318
CUST01169,2024-06-30,145,3,441.9,147.3,0.0,0.667,3,2,0,4.5,6,17,1,0.0,0.0,Bronze,29.0,415
CUST01170,2024-06-30,6,3,191.39,63.8,0.0,0.0,2,2,0,2.0,9,186,0,0.0,0.0,Silver,28.0,43
CUST01171,2024-06-30,97,1,42.5,42.5,0.0,0.0,1,2,0,4.5,8,36,1,1.0,0.0,Bronze,54.0,286
CUST01172,2024-06-30,208,4,267.95,66.99,0.0,0.25,4,1,0,2.0,8,73,4,0.5,0.0,Silver,42.0,375
CUST01173,2024-06-30,61,10,1774.29,177.43,0.0,0.2,4,1,0,5.0,18,135,3,0.0,0.0,Gold,35.0,727
CUST01174,2024-06-30,59,3,192.6,64.2,0.333,0.333,3,1,1,,9,63,5,0.6,0.0,Bronze,36.0,374
CUST01175,2024-06-30,425,1,171.38,171.38,0.0,1.0,1,0,0,,0,999,3,0.667,0.333,Bronze,40.0,429
CUST01176,2024-06-30,1,6,802.82,133.8,0.5,0.5,5,1,0,1.0,21,116,4,0.25,0.0,Gold,55.0,236
CUST01177,2024-06-30,4,16,2680.43,167.53,0.062,0.562,5,1,0,1.0,26,150,0,0.0,0.0,Platinum,35.0,887
CUST01178,2024-06-30,9,2,547.1,273.55,0.0,1.0,2,2,1,3.0,9,171,0,0.0,0.0,Silver,43.0,201
CUST01179,2024-06-30,2,4,483.18,120.8,0.0,0.25,3,0,0,,6,109,1,0.0,0.0,Silver,23.0,493
CUST01180,2024-06-30,167,3,455.78,151.93,0.0,0.667,3,0,0,,7,188,0,0.0,0.0,Silver,21.0,299
CUST01181,2024-06-30,44,11,1069.75,97.25,0.091,0.545,4,0,0,,29,29,3,0.667,0.667,Platinum,61.0,250
CUST01182,2024-06-30,28,7,474.24,67.75,0.143,0.571,5,1,0,2.0,19,97,3,0.333,0.333,Gold,46.0,181
CUST01183,2024-06-30,159,1,25.64,25.64,0.0,1.0,1,0,0,,4,73,2,0.5,0.0,Bronze,51.0,652
CUST01184,2024-06-30,51,3,334.36,111.45,0.0,0.0,3,1,0,4.0,10,80,1,1.0,0.0,Silver,34.0,212
CUST01185,2024-06-30,347,2,133.71,66.86,0.5,0.5,2,1,0,2.0,7,129,3,1.0,0.333,Silver,60.0,428
CUST01186,2024-06-30,351,6,800.53,133.42,0.333,0.167,2,4,1,3.33,22,54,2,0.5,0.0,Gold,60.0,880
CUST01187,2024-06-30,0,5,525.96,105.19,0.0,0.4,4,1,0,1.0,8,155,4,0.75,0.0,Silver,33.0,101
CUST01188,2024-06-30,81,5,505.44,101.09,0.2,0.2,4,1,0,2.0,12,29,3,0.333,0.333,Silver,19.0,447
CUST01189,2024-06-30,43,13,1403.54,107.96,0.231,0.462,4,0,0,,30,56,4,0.25,0.25,Platinum,51.0,312
CUST01190,2024-06-30,81,1,97.85,97.85,0.0,0.0,1,1,0,3.0,4,272,5,0.6,0.2,Bronze,25.0,103
CUST01191,2024-06-30,25,1,27.54,27.54,0.0,0.0,1,2,1,5.0,6,188,5,0.4,0.0,Bronze,30.0,384
CUST01192,2024-06-30,22,4,572.24,143.06,0.0,0.75,3,1,0,3.0,11,6,4,0.75,0.25,Silver,59.0,756
CUST01193,2024-06-30,302,1,148.83,148.83,0.0,1.0,1,4,1,2.0,3,217,0,0.0,0.0,Bronze,25.0,526
CUST01194,2024-06-30,289,1,231.32,231.32,1.0,1.0,1,1,0,3.0,7,15,5,0.2,0.0,Bronze,47.0,357
CUST01195,2024-06-30,173,1,117.06,117.06,0.0,0.0,1,1,0,5.0,3,110,3,0.667,0.0,Bronze,49.0,564
CUST01196,2024-06-30,124,7,816.03,116.58,0.143,0.429,3,2,0,2.5,6,145,2,1.0,0.0,Silver,53.0,609
CUST01197,2024-06-30,16,9,952.61,105.85,0.222,0.556,5,0,0,,18,217,1,0.0,0.0,Gold,64.0,476
CUST01198,2024-06-30,85,2,186.04,93.02,0.0,0.5,2,0,0,,19,78,1,0.0,0.0,Silver,47.0,402
CUST01199,2024-06-30,34,7,744.98,106.43,0.429,0.571,3,1,0,1.0,12,95,5,0.4,0.2,Silver,18.0,391
CUST01200,2024-06-30,97,2,215.25,107.62,0.0,0.0,2,0,0,,5,167,2,0.0,0.0,Bronze,60.0,122
CUST01201,2024-06-30,42,8,1293.78,161.72,0.0,0.625,5,1,0,3.0,23,152,4,0.5,0.25,Gold,56.0,350
CUST01202,2024-06-30,21,11,1586.98,144.27,0.0,0.545,5,2,1,2.0,16,53,1,0.0,0.0,Gold,34.0,353
CUST01203,2024-06-30,133,4,213.14,53.28,0.0,0.5,3,1,0,5.0,12,32,3,0.0,0.0,Silver,37.0,413
CUST01204,2024-06-30,521,1,60.0,30.0,0.0,0.0,1,0,0,,11,100,0,0.0,0.0,Bronze,41.0,604
CUST01205,2024-06-30,245,2,199.48,99.74,0.0,0.0,2,1,0,2.0,8,9,0,0.0,0.0,Bronze,39.0,765
CUST01206,2024-06-30,251,3,535.17,178.39,0.0,0.333,3,2,1,4.0,7,190,0,0.0,0.0,Bronze,46.0,766
CUST01207,2024-06-30,17,4,502.16,125.54,0.25,0.0,4,0,0,,13,115,3,0.667,0.0,Silver,39.0,375
CUST01208,2024-06-30,19,10,1190.29,119.03,0.2,0.4,4,2,0,3.5,19,136,4,0.0,0.0,Gold,61.0,878
CUST01209,2024-06-30,13,11,1207.95,109.81,0.091,0.364,5,1,0,4.0,14,158,2,1.0,0.5,Gold,26.0,132
CUST01210,2024-06-30,9,3,680.51,226.84,0.0,0.667,2,1,0,3.0,4,156,2,0.5,0.5,Silver,54.0,244
CUST01211,2024-06-30,58,6,680.08,113.35,0.167,0.333,4,1,0,2.0,19,134,5,0.6,0.0,Gold,27.0,221
CUST01212,2024-06-30,44,13,1733.42,133.34,0.0,0.692,4,0,0,,39,108,0,0.0,0.0,Platinum,53.0,701
CUST01213,2024-06-30,443,1,53.83,53.83,0.0,1.0,1,0,0,,1,94,2,0.5,0.0,Bronze,54.0,748
CUST01214,2024-06-30,89,4,379.43,94.86,0.0,0.25,2,0,0,,5,106,1,0.0,0.0,Bronze,45.0,810
CUST01215,2024-06-30,0,9,719.05,79.89,0.0,0.778,4,0,0,,31,184,5,0.4,0.0,Platinum,45.0,223
CUST01216,2024-06-30,139,3,311.77,103.92,0.0,0.667,2,3,1,3.5,2,106,3,0.667,0.0,Bronze,59.0,409
CUST01217,2024-06-30,123,9,1591.33,176.81,0.111,0.222,3,1,0,3.0,18,37,0,0.0,0.0,Gold,60.0,432
CUST01218,2024-06-30,25,12,832.53,69.38,0.083,0.5,4,2,0,1.5,35,52,3,0.667,0.0,Platinum,38.0,693
CUST01219,2024-06-30,91,3,200.38,66.79,0.0,0.333,1,2,0,2.5,8,48,1,0.0,0.0,Silver,41.0,778
CUST01220,2024-06-30,47,4,544.72,136.18,0.0,0.0,3,3,0,2.0,18,196,3,0.667,0.0,Gold,59.0,629
CUST01221,2024-06-30,6,6,708.53,118.09,0.167,0.5,3,0,0,,9,109,1,1.0,0.0,Silver,57.0,40
CUST01222,2024-06-30,48,8,529.51,66.19,0.0,0.625,4,0,0,,8,74,0,0.0,0.0,Silver,19.0,216
CUST01223,2024-06-30,455,1,118.26,118.26,0.0,0.0,1,0,0,,6,83,4,1.0,0.0,Bronze,25.0,755
CUST01224,2024-06-30,17,2,1701.39,850.7,0.5,0.5,2,1,0,4.0,4,105,0,0.0,0.0,Bronze,44.0,44
CUST01225,2024-06-30,14,2,654.02,327.01,0.0,0.5,1,1,1,,3,209,3,0.667,0.667,Bronze,39.0,807
CUST01226,2024-06-30,15,7,1038.67,148.38,0.429,0.286,4,1,1,,10,165,2,0.0,0.0,Silver,54.0,326
CUST01227,2024-06-30,109,3,438.34,146.11,0.333,0.333,2,2,1,1.0,5,251,0,0.0,0.0,Bronze,44.0,440
CUST01228,2024-06-30,296,1,69.06,69.06,0.0,1.0,1,1,0,4.0,8,166,3,0.333,0.0,Bronze,46.0,614
CUST01229,2024-06-30,50,2,748.7,374.35,0.5,0.5,2,2,1,2.0,3,182,0,0.0,0.0,Bronze,20.0,81
CUST01230,2024-06-30,102,6,1207.43,201.24,0.167,0.333,4,0,0,,15,30,2,0.5,0.0,Silver,61.0,669
CUST01231,2024-06-30,0,11,1316.16,119.65,0.091,0.636,5,0,0,,22,31,2,0.0,0.0,Platinum,30.0,57
CUST01232,2024-06-30,20,11,1413.18,128.47,0.0,0.636,5,2,0,3.5,26,165,5,0.4,0.2,Platinum,62.0,606
CUST01233,2024-06-30,0,4,237.36,59.34,0.5,0.5,3,1,1,,10,175,5,0.0,0.0,Silver,27.0,46
CUST01234,2024-06-30,28,11,1326.57,120.6,0.091,0.636,5,0,0,,12,82,2,0.0,0.0,Gold,53.0,380
CUST01235,2024-06-30,90,5,688.76,137.75,0.0,0.4,3,2,1,3.0,13,87,3,0.667,0.667,Silver,,457
CUST01236,2024-06-30,68,2,182.64,91.32,0.5,0.0,2,2,0,4.5,7,176,3,0.333,0.0,Silver,44.0,679
CUST01237,2024-06-30,401,4,320.26,80.06,0.5,0.5,2,0,0,,10,106,0,0.0,0.0,Silver,51.0,860
CUST01238,2024-06-30,71,1,104.11,104.11,1.0,0.0,1,2,0,3.5,3,191,4,0.5,0.0,Bronze,18.0,258
CUST01239,2024-06-30,19,9,1141.62,126.85,0.222,0.444,4,3,1,3.0,26,41,0,0.0,0.0,Platinum,49.0,795
CUST01240,2024-06-30,79,5,810.9,162.18,0.0,0.8,4,0,0,,5,112,2,0.0,0.0,Bronze,42.0,239
CUST01241,2024-06-30,79,4,656.1,164.02,0.0,0.75,3,0,0,,11,25,0,0.0,0.0,Silver,,460
CUST01242,2024-06-30,78,3,247.04,82.35,0.0,1.0,2,1,0,3.0,7,231,1,1.0,0.0,Silver,24.0,323
CUST01243,2024-06-30,387,2,197.28,98.64,0.0,0.5,1,0,0,,5,160,0,0.0,0.0,Bronze,20.0,772
CUST01244,2024-06-30,553,1,173.62,173.62,0.0,0.0,1,0,0,,8,121,1,0.0,0.0,Bronze,37.0,782
CUST01245,2024-06-30,83,4,674.68,168.67,0.25,0.75,4,1,0,3.0,8,144,0,0.0,0.0,Silver,37.0,611
CUST01246,2024-06-30,131,1,95.7,95.7,0.0,0.0,1,0,0,,5,161,0,0.0,0.0,Bronze,47.0,133
CUST01247,2024-06-30,4,4,329.18,82.3,0.0,0.5,3,0,0,,4,13,1,0.0,0.0,Silver,52.0,233
CUST01248,2024-06-30,32,2,212.21,106.1,0.0,0.5,1,2,0,3.0,10,165,1,0.0,0.0,Silver,,82
CUST01249,2024-06-30,300,2,262.15,131.07,0.0,0.0,2,2,1,3.0,11,165,1,0.0,0.0,Silver,56.0,404
CUST01250,2024-06-30,155,3,290.03,96.68,0.667,0.0,1,0,0,,8,176,1,1.0,0.0,Silver,44.0,871
CUST01251,2024-06-30,2,3,316.82,105.61,0.0,0.333,2,2,0,2.0,9,90,4,0.25,0.25,Silver,43.0,83
CUST01252,2024-06-30,63,2,526.82,263.41,0.0,0.0,2,0,0,,7,207,2,1.0,0.5,Silver,31.0,305
CUST01253,2024-06-30,145,3,419.77,139.92,0.0,0.0,3,0,0,,9,192,3,0.333,0.0,Silver,34.0,364
